target,kmeans,pca_x,pca_y,tsne_x,tsne_y
1,0,0.2100526,-0.26725792,-54.15972519,6.41026163
1,0,0.15051967,-0.11837607,-43.76027679,9.47637749
0,0,-0.18111107,-0.01037732,8.77229786,-17.75946808
0,0,-0.09939256,0.00849167,-20.51465607,-49.48750305
0,0,-0.14905956,-0.03329513,-7.87104845,-17.83301163
0,0,-0.19540724,0.02652806,8.36719036,-27.72043228
1,0,-0.02969737,-0.04365241,-7.86891747,19.56893349
0,0,-0.3270171,0.07508196,41.86354446,-22.33275604
1,0,-0.09185456,-0.02014438,36.94189453,17.55371666
0,0,-0.11945395,0.00408805,0.29644716,-24.36961555
0,0,-0.1310148,-0.02734384,-11.84627724,-39.93450928
1,1,0.41852083,-0.13562717,-33.43656921,36.5369873
0,0,-0.17051866,0.0138797,-33.93374252,-37.25697708
0,0,-0.12308104,-0.0113978,-3.13461781,9.35846329
1,0,-0.08193131,-0.03331812,36.65744781,9.15311718
0,0,-0.24642503,0.05024862,33.3963623,-29.49984932
1,0,0.18176947,-0.16709404,-37.73419571,31.97532463
0,0,-0.11352081,0.02827506,15.89802837,-47.84701538
0,0,-0.29522657,0.08175243,42.41884995,-19.52625847
1,0,0.1420307,-0.06675162,-62.39319992,8.51953888
0,0,-0.09589674,-0.08915737,-30.22520638,-48.50934982
1,1,0.22301431,0.44285633,8.54314041,81.69809723
0,0,-0.12633711,-0.03950417,-26.05845451,-43.05067062
1,0,0.20830461,-0.12778069,-14.51451874,47.73786163
0,0,-0.11914682,0.00916553,-1.22458887,14.57528877
0,0,-0.16002236,0.0556906,40.04820251,-51.06690216
0,0,-0.19786889,0.00684708,-5.15690708,-28.61108971
0,0,-0.27316211,0.04829302,45.61532593,-19.31357765
0,0,-0.08824113,0.01891732,49.31454849,-27.19518852
0,0,-0.14261505,0.02102552,8.73271465,-27.65712547
1,1,0.40194685,-0.06783746,-17.13711166,42.18267441
0,0,-0.12954564,-0.03390948,-21.18160439,-37.7931633
1,0,0.01206136,-0.11398688,-11.35307598,14.66462898
0,0,-0.13400342,-0.00677656,-5.53313637,-12.428442
0,0,-0.1319105,-0.00197101,4.44328117,29.30294037
0,0,-0.15483257,0.01513075,-0.76271611,-17.22987366
1,0,0.10952576,-0.04696373,4.2646246,44.22703171
0,0,-0.1292191,-0.03248746,-8.92460728,-25.37773323
0,0,-0.07899269,-0.01273152,-9.64458752,-26.17812157
0,0,-0.18226882,0.00101111,-6.47381783,-36.97340775
1,0,-0.08502895,-0.03571536,1.78319037,7.54367256
1,0,-0.03708953,-0.07697658,-17.68995476,9.06970215
1,1,0.59039008,-0.2551283,-22.64620781,50.89537811
1,0,-0.0339723,-0.01352432,23.31427765,4.4360795
1,0,-0.01806791,-0.05641189,-28.7012558,20.45002365
0,0,-0.07791558,-0.06749428,-20.33117294,18.17666435
0,0,-0.14138826,-0.00263812,21.76439476,-12.27521133
1,0,0.23992681,-0.24796907,-54.71669769,6.74329662
1,0,-0.03511145,-0.02944681,-1.73783457,1.57864094
1,1,0.4691582,-0.08466888,29.54924583,42.62906647
1,0,-0.02753601,-0.05454189,-44.57802963,2.23265958
1,0,0.14941651,-0.09897958,-51.17071152,15.82993984
1,0,0.07496891,-0.04113645,10.18313026,49.09283447
0,0,-0.10229869,-0.02828683,-21.9843483,-46.28396225
1,0,-0.01904714,-0.02881211,-36.20819855,31.00613785
0,0,-0.09724836,-0.03163107,-30.92733192,-40.26781082
0,0,-0.22846129,0.01833394,30.21125793,-37.36688232
0,0,-0.1239922,-0.0635709,-21.29932976,-41.6848526
1,0,-0.06085311,-0.05272924,-6.64242697,5.75988054
1,0,-0.05137319,-0.03455133,-7.65745497,14.57611752
0,0,-0.18131156,0.04306892,40.66731262,-48.54150772
1,0,0.15464774,-0.13859581,-46.22341156,9.88471031
1,0,0.17992102,-0.15109429,-30.83550835,30.93444443
1,0,-0.00301241,-0.04436851,-35.87008667,24.4330101
1,0,0.23817371,-0.15774863,-31.22704506,33.10712433
1,0,0.14607871,-0.15850158,-46.26515961,9.78953171
1,0,0.13451095,-0.21709732,-46.13720703,5.12324286
0,0,-0.07938587,0.06574052,-28.3024025,-7.20962811
1,1,0.48431625,-0.04804,30.22324562,46.44028854
0,0,-0.15531987,-0.00061745,6.02520132,26.54351425
1,1,0.30999741,0.80839104,4.28058434,68.97521973
1,0,-0.08408295,-0.05186449,-2.59421897,6.3165307
0,0,-0.19754188,0.0258752,26.35146904,-15.33184242
0,0,-0.14955619,-0.01346274,-10.72354603,-13.64093876
0,0,-0.20243352,0.01531083,20.24607277,-46.13491821
0,0,-0.11782386,-0.01207136,0.60852027,2.8457644
0,0,-0.05169277,-0.03151835,-18.57398224,22.59658241
0,0,-0.15463627,0.02990093,10.92787647,-15.16986465
1,1,0.620497,-0.23913644,-26.28899765,47.89017868
1,1,0.35304003,0.84196483,14.6602478,78.96417999
1,0,-0.10922512,-0.00308763,-17.22797394,4.85479164
1,0,-0.07553405,0.048904,-19.00905228,-6.81435823
1,1,0.42717256,-0.12611827,-30.31782341,35.83296967
0,0,-0.18772975,0.00932678,-7.27305937,-35.79708481
0,0,-0.14105276,0.01512482,-25.23203468,-7.70817471
0,0,-0.13101699,-0.02906269,-18.69130898,-42.74222565
0,0,-0.15313259,0.03554959,25.01840591,-28.32608986
0,0,-0.15698094,0.04821507,40.98165894,-52.05787277
0,0,-0.23942705,0.02070775,33.65069199,5.40112066
1,0,-0.01297945,-0.0576371,-29.28361702,19.58084869
1,0,0.18244551,-0.24949295,-49.37704849,0.19056907
1,1,0.35138095,0.86284539,10.74446583,71.55599213
1,0,0.21421342,-0.20357589,-56.04706573,7.32507181
1,0,0.17206451,-0.23860778,-56.83719635,5.56002522
0,0,-0.16755985,0.00117605,6.67430162,-3.71097279
1,0,-0.11123855,0.00579992,-0.90944856,2.10530186
1,0,0.146676,-0.1848456,-51.55931473,10.18941784
0,0,-0.1173177,-0.08904124,-27.48937798,-48.46341324
1,0,-0.067754,-0.00949634,-1.84241283,14.36024189
1,1,0.51420449,0.01212364,33.34452438,52.21785736
1,1,0.51375333,0.02030411,33.18635559,51.24519348
1,1,0.50268547,-0.02493054,30.43003464,47.70435715
0,0,-0.12706345,-0.04498284,-0.53095901,-8.66547108
0,0,-0.18958865,0.00996766,42.34266281,13.78614902
0,0,-0.27464659,0.06242079,40.65189743,-29.50076866
1,0,-0.11629967,-0.01367667,5.44181967,27.44184685
1,1,0.35085393,0.85645901,15.57388783,77.43501282
0,0,-0.11551769,-0.05889871,-26.79172897,-51.4987793
1,1,0.3221171,0.82795132,7.37638855,68.43061829
1,0,0.11144404,-0.13855489,-56.17050552,13.22594833
0,0,-0.31194664,0.07908105,38.73713303,-21.79723549
0,0,-0.28341887,0.04277456,32.16719818,-21.67836189
0,0,-0.17019891,-0.02565475,8.28912354,2.90705085
1,1,0.47862698,0.13890905,32.38520432,54.80704498
0,0,-0.19098427,0.01362505,42.49394608,14.34172153
0,0,-0.18558019,-0.00401943,17.39126396,-44.84223175
0,0,-0.21418734,0.06223431,37.88174057,-49.6192627
1,0,-0.07290381,-0.00781492,28.24520302,17.23825264
0,0,-0.13424549,-0.01681643,-13.19186211,-13.26231194
0,0,-0.07378439,-0.03568474,-32.57316589,-44.51723099
0,0,-0.11171855,-0.00235585,53.0723381,-13.84396172
0,0,-0.17593706,0.01041491,21.48131561,-29.98504829
1,0,0.10190403,-0.19659141,-34.32973862,11.54809284
0,0,-0.1935617,0.0335169,26.97724724,-23.30278206
1,1,0.50803905,-0.17203655,-34.19580841,45.28922272
1,0,0.10992198,-0.1485659,-55.10836792,-7.77459478
0,0,-0.11981922,0.02308494,-4.14369488,-23.46347809
0,0,-0.1125888,-0.01819152,-15.60692978,-25.06237793
0,0,-0.13736851,0.01475425,8.14443493,-24.17557335
0,0,-0.14266998,-0.03645301,-7.09290361,-24.02817535
1,0,0.19586861,-0.28018246,-40.3840065,15.85256195
0,0,-0.16277107,0.03047401,48.2246933,-15.92936802
0,0,-0.12776338,0.01252238,-1.6619854,-41.91405106
0,0,-0.11801409,-0.03524522,-1.22001278,-25.07889366
0,0,-0.10227947,0.01933682,-1.48265553,-35.93180084
0,0,-0.1017492,0.00542276,-11.75457859,-51.85538864
1,0,-0.00303885,-0.00478962,-13.01887131,-1.42571878
0,0,-0.05318009,0.03138425,-25.42268372,-28.27364349
1,0,0.14962481,-0.18926311,-56.4767952,4.67832756
0,0,-0.23853572,0.05482471,40.76723862,-14.65343189
1,0,0.17919421,-0.11863912,10.09267712,46.35485077
1,0,-0.07659239,0.02978493,-1.4915365,31.78638268
0,0,-0.09757839,0.00998138,-9.12639332,-5.54149342
1,0,-0.01622688,-0.04612319,-12.74202156,5.58874464
1,1,0.50935189,-0.00173205,34.15130615,50.78802872
0,0,-0.10227231,0.04640131,-9.11079693,-5.53025007
1,0,0.21885419,-0.2967822,-52.60808563,4.62472391
1,0,-0.04548259,-0.05577288,37.41348648,10.59759045
0,0,-0.12947993,0.00618158,0.66667324,-24.73477364
0,0,-0.12854675,-0.02526609,-36.00617599,-52.93814087
1,1,0.31358019,0.8156637,5.00392151,68.65216827
0,0,-0.10907045,0.00767995,3.98009586,-41.94732285
1,0,0.2143759,-0.25454165,-54.46817398,5.62636566
0,0,-0.13150091,-0.04371071,-3.37917066,-19.14705849
0,0,-0.22132195,0.03550515,37.5784874,-31.62174034
1,1,0.60112603,-0.17268893,-23.42619896,44.16125107
0,0,-0.16203638,-0.00155564,4.58247566,-28.03082085
0,0,-0.38009535,0.10052853,38.47061539,-23.98541832
0,0,-0.14087975,0.03726232,12.6299181,-45.97447205
1,1,0.35787034,0.74218505,3.87886453,73.21977997
0,0,-0.26871581,0.05304105,44.54541779,-25.73999596
0,0,-0.18077304,-0.0057537,6.10767031,3.10147572
1,1,0.55831783,-0.17266641,-36.88945007,47.14921951
1,0,0.02650176,-0.08720198,21.69840431,1.89563119
1,0,-0.0416012,-0.05457828,5.60116673,9.47587013
0,0,-0.15228799,-0.0085272,7.27365685,1.6248008
0,0,-0.2211654,0.01724344,19.33740044,-46.72802353
1,0,0.08627115,-0.05378851,4.95587206,45.08415985
1,1,0.55853414,-0.22912491,-22.86612511,46.47499466
0,0,-0.20661207,0.01295654,13.31130981,-30.04442787
0,0,-0.14188377,0.0112406,-0.83238554,-17.36049271
1,0,-0.03840064,-0.034663,2.04081511,12.93855
1,0,0.16763006,-0.27464415,-56.17474747,1.39396286
0,0,-0.22783012,0.01997234,18.34281731,-46.0007515
1,0,0.16218339,-0.20243976,-36.51457214,14.64405251
1,0,-0.03528147,-0.0665439,33.37315369,12.62239265
0,0,-0.09976891,0.00160732,11.08144855,-31.78666687
1,0,-0.02374742,-0.07636429,-11.58867741,14.66166306
1,1,0.25549107,0.10101634,15.51528072,44.26114655
0,0,-0.18106943,0.06066061,40.78774643,-50.42784119
1,0,-0.0731607,0.03322305,-9.35612679,19.04322624
0,0,-0.13631598,0.02367086,2.64725947,-17.40870857
0,0,-0.10544992,-0.0724093,-8.33836555,-22.51111031
0,0,-0.13528265,-0.036976,-32.9962616,-43.50598526
0,0,-0.2277587,0.05571549,50.3169136,-20.02683449
1,1,0.62949011,-0.21186061,-22.49546814,49.48260117
1,1,0.59173335,-0.17893168,-19.04366112,42.25080872
0,0,-0.2453477,0.04792076,36.41286469,-32.57935715
1,0,-0.04002927,-0.05140676,16.81061363,4.25278807
0,0,-0.0614775,-0.00861188,-27.4839077,19.3595314
0,0,-0.15303684,0.02519428,22.21241188,-39.54485321
1,1,0.34061368,0.85225602,8.57710552,70.54087067
0,0,-0.11902878,0.02093206,-36.59857941,-49.51140976
0,0,-0.15237153,-0.02484085,-17.72778511,7.68243837
1,0,0.12427261,-0.19603439,-48.55215836,15.86059666
0,0,-0.07652992,-0.02893109,5.23104572,13.1364994
0,0,-0.15800251,0.02221601,-5.64661551,-28.93964386
1,0,-0.02020695,-0.02305743,34.57018661,14.08743954
0,0,-0.1516033,-0.02282061,4.96888208,-30.69060516
0,0,-0.13073564,0.01540129,43.6547699,-36.55562592
0,0,-0.22981117,0.00321215,11.78430176,-17.31822586
0,0,-0.2044164,0.03777131,27.00117302,-15.95787048
0,0,-0.11602177,0.01928979,53.28068542,-19.87369347
1,0,-0.00608913,-0.07407431,3.80905008,27.15586281
1,0,0.09311747,-0.17839949,-59.28720093,0.90904558
1,0,0.23141179,-0.1529689,-21.06396294,34.01751709
0,0,-0.18050772,0.11102005,26.16761398,-27.64228439
1,1,0.59009787,-0.14884405,-35.73979568,47.51370621
0,0,-0.15607441,0.02349035,20.66782951,-30.37093925
1,0,-0.06807151,-0.02696808,5.77199078,5.15236664
0,0,-0.13618028,-0.030241,6.30759525,-34.58326721
1,1,0.33595943,0.84538074,8.29522133,70.20632935
1,0,-0.0331064,-0.08629561,1.17213988,25.78984451
0,0,-0.20860946,0.01855347,43.52246857,-35.78823853
1,0,0.03401362,-0.04797289,17.37613869,1.20001805
0,0,-0.11753436,-0.0047423,3.58304405,-13.19091511
1,0,-0.07843619,-0.0151365,-7.98786879,14.95943165
1,0,0.01774347,-0.09195148,-14.50186539,47.73461914
0,0,-0.16574646,-0.0019506,-2.4186542,-21.09453773
1,1,0.35555306,0.70127663,11.97250748,80.17897797
1,0,0.04055679,-0.09697538,-42.53412247,8.1817379
1,0,-0.08703015,-0.02315921,-1.45147061,19.74093628
0,0,-0.10358568,-0.07383031,-29.99918556,-47.49544144
0,0,-0.17656367,0.01549932,6.30165434,2.55836034
0,0,-0.23477831,0.05457298,40.29756546,-53.3915062
1,0,0.13781134,-0.19872335,-57.57146835,0.23282634
1,0,-0.07119704,0.02656027,12.66053963,9.27556896
1,0,-0.044867,-0.06368103,35.95017242,15.80898476
0,0,-0.16740305,0.0600902,39.61856842,-50.75668716
0,0,-0.18517663,0.07293858,21.51866531,-12.32414818
0,0,-0.0867619,-0.01934081,-7.96064901,-24.00446892
0,0,-0.29058799,0.04764034,40.87696838,-26.61836433
0,0,-0.17789491,-0.02383497,-6.04961538,-21.57113457
1,0,-0.03593646,-0.0459598,25.85843277,-15.75624847
1,1,0.33552596,0.85001006,7.74494791,70.57884216
0,0,-0.16846513,0.0190524,43.52704239,14.06606388
0,0,-0.14124534,-0.00873198,13.58749962,-10.93151283
0,0,-0.11124442,-0.0062758,-34.57576752,-46.22972488
0,0,-0.29440464,0.0736471,38.62748718,-25.3747406
1,0,0.18057393,-0.22239505,-57.02098846,7.47662401
1,0,-0.04835545,-0.02875401,30.10962868,15.13761139
0,0,-0.13341065,-0.00302565,-13.9977808,-38.5602684
1,0,-0.00819144,-0.02506615,-7.97521877,14.39476776
1,0,0.08321362,-0.1392778,-54.62752151,-8.57485104
1,0,0.19459133,-0.27349756,-54.56612778,8.7524519
0,0,-0.11797471,-0.02210032,-36.86764908,-53.55640793
0,0,-0.22889341,0.00610083,13.08386898,-11.04750919
1,0,-0.0368514,-0.02148266,-21.29750824,-13.44185448
1,0,-0.05271787,-0.0507468,38.77457047,13.6660614
0,0,-0.18398769,0.05728114,40.53412628,-49.92539215
1,1,0.30623492,0.77758038,19.20783424,81.58242798
0,0,-0.15561965,0.0004341,-7.46176004,-36.33182526
0,0,-0.12448751,0.03173733,42.00784302,-7.02238655
1,0,-0.06213686,-0.03558634,3.87885094,26.30847359
0,0,-0.18329047,0.0083971,6.77027893,2.16559458
0,0,-0.3221231,0.06209403,38.48634338,-21.40315819
1,0,0.16006258,-0.25498482,-58.29042435,7.06918955
1,0,0.18417951,-0.25827139,-55.36688614,-0.02678332
1,0,0.0531521,-0.08710167,9.49939632,52.18096161
0,0,-0.31407809,0.06421354,42.20030975,-26.74873734
1,0,0.2297876,-0.08528065,-47.92775726,12.18686485
0,0,-0.14261547,-0.03831357,-24.23493576,-50.17284012
1,1,0.26303486,-0.10374746,-39.11981583,37.46718216
0,0,-0.08662642,-0.00738642,-31.74599457,-31.73657799
1,1,0.31552227,0.8200486,5.23857927,68.96413422
1,1,0.35087544,0.86830233,11.33590412,73.77811432
0,0,-0.1061401,-0.00218296,-17.57838249,-56.80193329
0,0,-0.13638877,0.008391,-21.42489815,-33.20898056
0,0,-0.14026727,-0.00297312,-27.25809479,-10.04046822
1,0,0.18068851,-0.166295,-37.73379517,31.97601128
0,0,-0.11989608,0.01016564,-1.47352064,-19.37560844
1,0,0.19555793,-0.20445503,-36.3735466,16.16059685
0,0,-0.09208704,0.02333894,-22.82431984,-28.11321831
1,0,0.10428748,-0.10979814,-44.81983185,-2.63287258
0,0,-0.16312573,0.01371007,13.42783165,-33.40740967
0,0,-0.06490115,-0.02569946,-20.46370697,19.68723869
0,0,-0.12231,-0.00373005,12.35692787,-2.10970449
0,0,-0.12730368,-0.02618578,-35.99954987,-52.93977737
0,0,-0.1216654,0.03216498,8.21501923,-24.10892105
1,0,0.01796004,-0.0749292,-12.79407024,3.88499188
1,0,0.02845996,-0.03422535,7.84890699,14.46979713
1,0,0.27079868,-0.12878836,-30.46525574,31.63149834
0,0,-0.13541047,0.04373261,10.10976887,-12.19513702
0,0,-0.13298238,-0.04517358,-36.20653152,-50.90714264
1,1,0.49504617,-0.03656202,33.05519485,49.48596191
1,0,0.16253663,-0.03610177,5.1391654,52.27674866
0,0,-0.17836652,0.02364813,-4.08872509,-39.8477478
1,0,-0.08934422,-0.03997136,-7.96070719,9.66007137
0,0,-0.28852666,0.06877877,36.68684769,-24.35402489
1,0,0.17413755,-0.25044571,-40.05171967,11.82902813
1,0,-0.07399018,-0.0063964,2.18544888,13.87631321
1,1,0.5703915,-0.22308758,-25.2612896,45.07501602
0,0,-0.26707949,0.06039422,41.29238892,-27.47311783
0,0,-0.28089697,0.08066222,37.06098557,-18.88331032
0,0,-0.33671519,0.06131592,36.83321762,-20.95147324
0,0,-0.10582074,0.02313359,-19.14335632,-12.02082634
0,0,-0.21964059,0.01502977,32.30072021,-18.46718025
0,0,-0.03764585,0.04609952,-25.96844292,-7.62644386
1,0,0.22522056,-0.27582253,-52.02717209,7.56072092
1,0,-0.06335128,-0.02979094,16.59279633,8.37836742
0,0,-0.22311138,0.02127625,19.73898697,-46.01138306
0,0,-0.15926818,-0.0025861,0.45059112,-2.4049058
1,1,0.4813956,-0.0686029,30.52715492,44.30288696
0,0,-0.12281473,0.00509373,-1.23450851,-23.63459396
1,1,0.32855583,0.81576163,17.32773972,81.71728516
0,0,-0.07453149,0.00524008,-32.74010849,-54.30814743
1,1,0.56601547,-0.20361745,-34.87802505,46.1505661
1,0,-0.06035254,0.01697974,-26.9557209,19.09039497
1,0,0.17342421,-0.25971037,-51.00261307,1.27501118
1,0,0.06817819,-0.11793479,-17.98198128,23.50451279
1,1,0.32083191,0.79941773,18.4788475,80.71248627
0,0,-0.15522533,0.00681339,11.11319923,-33.43695831
1,1,0.23946581,-0.07175171,6.03269053,45.57972717
1,0,0.19587484,-0.2801403,-40.38359833,15.85215092
0,0,-0.12313788,-0.0217689,31.32618332,12.03117371
0,0,-0.14161761,0.01612064,-6.05972195,-53.14149094
0,0,-0.07573247,-0.04416628,-5.14862871,25.86190414
0,0,-0.17674842,-0.02176549,-4.2013731,-42.9594574
0,0,-0.09682724,-0.05164578,-34.62375259,-47.77161789
0,0,-0.3287239,0.06098442,40.73667145,-27.9223671
0,0,-0.22227251,0.02343162,19.33552551,-45.16062546
0,0,-0.12112773,0.00620806,-34.59185791,-30.92199135
0,0,-0.12922067,0.02580744,11.37707901,-34.09741974
1,0,0.22936854,-0.19388754,-29.29443169,28.88481712
0,0,-0.16071216,0.0157796,42.1399231,13.59244633
1,0,-0.01979087,-0.06526237,-17.38916969,2.02621102
0,0,-0.10099283,0.01059656,-12.76095772,-58.72618866
1,0,-0.09655542,-0.01515968,3.11650729,5.12770462
1,0,0.18783355,-0.12274542,15.21247196,42.99542618
0,0,-0.11385279,-0.02578752,11.8756218,-19.01105118
1,0,0.03323574,-0.05993962,1.68533051,9.90272808
0,0,-0.16907191,0.00835032,32.73310471,-16.42249107
1,0,0.12655778,-0.16910987,-57.09922791,-0.74254173
1,1,0.47602949,-0.07525995,30.32191849,43.92812347
0,0,-0.13298058,0.00800841,38.263237,18.12970161
0,0,-0.17540478,0.04083965,29.1246891,-14.67951584
0,0,-0.11492862,-0.00164656,4.87051344,13.77746773
0,0,-0.10623412,-0.01601037,-28.63234901,-43.94465256
0,0,-0.14073528,0.00829546,29.93041039,-4.1409831
1,1,0.2429839,0.47356674,8.56310368,81.61333466
1,0,0.07304067,-0.13833053,24.70963478,-1.52450514
1,0,0.20125645,-0.30060788,-48.16129303,2.25429678
0,0,-0.20036282,0.04505022,35.14450455,-33.11010742
1,1,0.32696932,0.83149677,7.43334627,68.96806335
0,0,-0.13973293,0.02504403,6.90050554,28.12324905
0,0,-0.14458699,-0.04738612,-24.45037842,-37.74273682
0,0,-0.09745112,-0.01828312,-13.67740059,-19.06045723
1,1,0.37031135,0.75533745,4.06791735,73.38471222
0,0,-0.17622905,0.00376415,3.68953776,2.32304978
0,0,-0.09523341,-0.0771122,-29.26703453,-47.48779678
1,0,-0.07994378,-0.02166594,-10.49671078,9.074049
0,0,-0.20507742,0.04750537,14.07872295,-32.51509857
1,0,0.0863744,-0.1226936,-54.78191376,-8.03380966
0,0,-0.1000177,-0.01015783,-19.96925545,-55.42314911
0,0,-0.13627931,-0.00875954,-37.40449142,-52.20957947
0,0,-0.0383243,0.0831099,-27.85701752,-7.95250845
1,1,0.38368915,0.79359155,10.93606377,75.76725769
0,0,-0.13316529,-0.0341195,-1.06264627,-12.38968086
0,0,-0.11105773,0.00190752,4.26929235,28.94285393
1,0,0.18828811,-0.25733436,-55.87833405,-0.08732127
1,0,0.15260873,-0.20422137,-35.43851089,16.25328255
0,0,-0.14884866,-0.01600691,24.70081902,-15.90228081
0,0,-0.24944162,0.03589766,45.4507103,-15.07417393
0,0,-0.10226048,0.0112872,-33.60567856,-38.38735962
1,0,-0.07650407,-0.02138966,20.28518105,8.88030529
0,0,-0.11302039,0.00868283,19.28432083,-9.77647781
0,0,-0.11997998,0.04611891,14.70557022,-5.57148981
0,0,-0.03061057,0.05747208,15.55665779,-2.05805516
0,0,-0.18238388,-0.01656971,9.03452396,-11.64784431
0,0,-0.31547057,0.06795741,40.11918259,-19.01081848
1,0,-0.02555788,-0.05624172,-27.09606552,13.42000103
1,0,0.01131042,-0.02563334,-27.57644844,19.64855766
1,1,0.60682377,-0.23976366,-23.54571724,50.67065048
1,0,-0.08898894,0.02116503,8.72037697,20.47680855
0,0,-0.11724123,-0.00292473,-8.22114182,-35.18871689
0,0,-0.13591739,-0.00447408,4.3578372,-1.61058164
1,0,0.22445198,-0.05465444,13.16591835,48.10942841
1,0,-0.03048576,-0.0058876,-18.2597847,23.39260864
1,0,-0.08734571,-0.02627281,31.12619019,11.676157
1,0,0.10783209,-0.20666399,-56.98433304,-1.5231452
1,1,0.34847299,0.85960415,10.37432384,71.21501923
0,0,-0.13271228,-0.01742855,-27.88729477,-39.76314545
0,0,-0.11241351,-0.04898339,-20.10170746,-54.67661667
0,0,-0.10434255,0.00011202,-28.8134861,-41.99953079
1,1,0.58234642,-0.21024561,-33.8210907,46.84971237
0,0,-0.330974,0.08493463,42.46982574,-23.31230545
1,0,-0.05075826,-0.05155399,23.39099121,4.58632326
0,0,-0.12164391,-0.02357306,-26.51702309,-46.08012772
1,0,0.16428063,-0.12656679,-41.55964661,10.88667107
0,0,-0.14432569,-0.01553966,-17.67339516,-28.99616432
1,1,0.47509088,-0.07590129,29.97906685,43.52846527
0,0,-0.07396906,-0.0205647,-25.421978,-26.46530533
1,0,-0.00660571,-0.09997075,18.51502991,2.12925744
1,0,-0.07784078,-0.02010948,42.96816635,-17.45851707
0,0,-0.29140738,0.04138446,35.68070602,-20.85769272
0,0,-0.11789133,0.03983869,46.41483307,-29.4424839
1,0,-0.07076596,-0.03374485,4.45658827,14.63888264
1,0,0.03355164,-0.14526504,-33.13018799,11.00144768
1,0,-0.0334662,-0.04346021,-11.46217632,12.99032593
0,0,-0.10933417,0.04458853,34.99025726,7.29160166
0,0,-0.09314959,-0.03163434,-27.1866684,-52.26691437
0,0,-0.17301907,0.02508841,25.0694828,-37.20056534
1,0,-0.08011499,-0.05242889,8.19961071,3.9716754
1,1,0.34629846,0.86360722,11.76416969,74.93721771
1,0,0.20664514,-0.27532787,-47.97777176,3.66309333
0,0,-0.16033779,-0.01469819,-1.3183527,-27.84336281
1,0,-0.0780565,-0.02202045,-3.52443147,18.0727005
1,1,0.60843739,-0.23478966,-22.93725967,50.21387482
0,0,-0.11755385,0.04852091,20.27207756,-29.18120575
0,0,-0.13175164,0.01777478,-21.25253105,-25.49612236
1,0,0.03621076,-0.10317955,-44.70651245,-2.91145658
0,0,-0.18583745,0.04174876,32.63297272,-32.0585556
0,0,-0.11928672,0.00325727,-21.10660172,-58.90211105
0,0,-0.17720705,0.04728626,41.10422516,-51.08303452
1,0,0.22991788,-0.26785294,-53.83342361,5.30544233
0,0,-0.12874311,0.00731792,45.08116531,18.18078995
0,0,-0.12190798,0.02531717,11.56358719,-31.09699821
1,1,0.31909253,0.82050003,5.07585382,69.80944061
0,0,-0.1276546,-0.00348042,-4.43457413,-21.11145401
1,0,-0.03704566,-0.05303179,4.97082138,26.33963776
1,0,-0.05783872,-0.05923624,-4.88853407,3.62469029
0,0,-0.21417804,0.05383977,41.87646866,-28.48714066
0,0,-0.20138605,0.01520568,17.12449646,-11.8200531
1,0,-0.07363734,-0.04719651,-11.04451561,1.74191773
0,0,-0.12429194,0.01092734,-27.71642876,-55.98495483
0,0,-0.13735307,0.01433412,17.8274765,-23.55941772
0,0,-0.25067554,0.05364066,39.74304199,-20.67490387
0,0,-0.08100901,0.03060785,-26.42430305,-28.81976509
1,0,0.19925571,-0.24239947,-55.65863037,-0.39774373
0,0,-0.13802889,-0.05130442,-12.99924469,-45.35835648
0,0,-0.32579328,0.08397491,37.10840988,-22.72407913
0,0,-0.11011242,0.00474946,5.76286554,-42.67353439
1,1,0.43957344,-0.07560482,-20.31312752,39.43331528
1,0,0.02744311,-0.03911689,4.36850119,45.48541641
0,0,-0.17072864,0.03264932,42.41560745,-50.63514328
0,0,-0.30110023,0.05136292,42.56726074,-22.23859787
0,0,-0.19669812,0.01480884,17.04123116,-47.576828
0,0,-0.0964287,0.02276971,9.12987614,20.2559185
0,0,-0.12850628,-0.00323211,2.18956637,-27.62740326
0,0,-0.08522977,0.00972809,-32.84366989,-32.52635193
0,0,-0.12029132,-0.0259525,-21.79341507,-33.08357239
0,0,-0.20186256,0.0023878,-15.46650124,-45.92398071
0,0,-0.13331913,-0.02993865,-20.3229599,-14.25499439
0,0,-0.09302234,-0.08432867,-21.93266296,-44.43841171
1,1,0.28489545,-0.16296729,24.88898849,43.90354538
0,0,-0.12149549,0.00199116,26.99662399,-14.18953705
1,0,0.12930248,-0.13746724,-55.96079254,8.98709202
0,0,-0.13310465,0.04155393,35.42373657,20.16587067
0,0,-0.08948612,0.00909142,-11.65344143,-44.69133759
1,1,0.35122111,0.41380549,30.70791245,56.2480278
0,0,-0.06496877,0.19101429,40.33603668,20.07550621
0,0,-0.07983641,-0.00317794,-9.87355423,-24.56921959
1,1,0.25874781,-0.1576255,15.72748661,43.06838989
0,0,-0.18247847,0.0039223,12.40968704,-16.97788048
0,0,-0.16649584,-0.0193942,35.38703156,5.59546804
0,0,-0.10266298,0.00838949,10.66607475,-33.56370544
0,0,-0.11265767,-0.03433199,-20.85110092,-25.39942932
0,0,-0.14615597,0.03166288,21.53242874,-32.44415283
0,0,-0.13550893,0.01446132,9.09280777,-37.63496399
1,0,-0.04953927,-0.03123858,31.81891441,10.76566505
1,0,-0.03889992,-0.03005823,23.91900444,7.06830359
0,0,-0.25034781,0.04219636,41.1543808,-23.37750816
