label,alpha,beta
0,0.36,0.328
0,0.296,0.656
1,0.346,0.552
0,0.294,0.344
0,0.558,0.634
0,0.486,0.856
1,0.386,0.446
0,0.662,0.652
0,0.856,0.816
1,0.884,0.848
0,0.726,0.64
0,0.742,0.676
1,0.346,0.514
0,0.414,0.342
1,0.852,0.45
1,0.434,0.144
0,0.416,0.628
1,0.67,0.584
0,0.846,0.474
1,0.462,0.172
0,0.438,0.344
0,0.724,0.618
1,0.882,0.44
1,0.608,0.618
0,0.33,0.32
0,0.358,0.638
0,0.3,0.388
0,0.316,0.66
0,0.318,0.626
0,0.596,0.642
1,0.688,0.438
1,0.47,0.638
1,0.658,0.432
0,0.518,0.836
0,0.848,0.472
0,0.382,0.296
1,0.542,0.352
0,0.398,0.306
1,0.886,0.44
0,0.368,0.384
0,0.276,0.676
1,0.544,0.642
0,0.372,0.296
0,0.296,0.308
0,0.516,0.834
1,0.552,0.318
1,0.35,0.55
1,0.56,0.37
0,0.324,0.612
1,0.538,0.65
1,0.45,0.658
0,0.642,0.696
0,0.63,0.602
0,0.412,0.596
0,0.864,0.444
0,0.334,0.336
0,0.752,0.576
0,0.422,0.292
0,0.692,0.622
0,0.4,0.364
1,0.54,0.336
0,0.416,0.262
1,0.456,0.284
0,0.378,0.302
1,0.376,0.532
0,0.866,0.858
1,0.64,0.402
0,0.354,0.348
1,0.876,0.872
1,0.364,0.52
0,0.298,0.282
1,0.662,0.434
0,0.646,0.694
0,0.312,0.254
0,0.324,0.672
0,0.81,0.834
0,0.396,0.378
1,0.486,0.346
0,0.392,0.374
0,0.578,0.676
1,0.35,0.57
1,0.58,0.632
1,0.564,0.336
1,0.664,0.454
0,0.318,0.274
1,0.492,0.32
1,0.6,0.32
1,0.362,0.556
1,0.88,0.134
1,0.694,0.476
0,0.482,0.108
1,0.586,0.314
1,0.686,0.408
1,0.682,0.454
0,0.688,0.636
1,0.648,0.442
1,0.492,0.348
0,0.784,0.602
0,0.388,0.28
0,0.844,0.812
0,0.586,0.646
0,0.356,0.646
1,0.452,0.648
1,0.432,0.664
1,0.538,0.658
1,0.386,0.364
0,0.858,0.81
0,0.86,0.462
0,0.372,0.664
0,0.496,0.14
1,0.418,0.342
1,0.878,0.436
0,0.362,0.34
0,0.33,0.658
1,0.848,0.468
0,0.348,0.322
1,0.468,0.144
0,0.878,0.842
1,0.446,0.146
1,0.442,0.154
0,0.326,0.398
0,0.238,0.33
1,0.538,0.338
0,0.358,0.406
0,0.322,0.296
0,0.618,0.682
0,0.382,0.256
0,0.322,0.282
0,0.634,0.684
0,0.618,0.624
0,0.414,0.708
0,0.364,0.332
0,0.378,0.252
0,0.35,0.666
1,0.534,0.672
0,0.37,0.698
0,0.334,0.588
1,0.426,0.638
1,0.378,0.468
1,0.416,0.628
0,0.328,0.278
0,0.678,0.628
1,0.408,0.64
0,0.338,0.614
0,0.338,0.7
0,0.372,0.322
0,0.66,0.7
0,0.384,0.318
0,0.678,0.662
1,0.91,0.116
1,0.394,0.396
1,0.672,0.562
0,0.326,0.292
1,0.574,0.328
0,0.704,0.666
0,0.342,0.342
0,0.326,0.352
1,0.344,0.488
0,0.338,0.368
1,0.9,0.138
0,0.292,0.342
1,0.338,0.444
0,0.63,0.63
0,0.736,0.66
0,0.69,0.664
0,0.372,0.324
0,0.688,0.63
0,0.404,0.294
1,0.558,0.638
1,0.34,0.584
0,0.302,0.34
0,0.352,0.7
1,0.554,0.334
1,0.854,0.17
0,0.754,0.618
0,0.302,0.652
0,0.356,0.644
1,0.512,0.632
0,0.256,0.352
1,0.454,0.65
1,0.462,0.31
0,0.67,0.656
0,0.372,0.306
0,0.3,0.316
0,0.266,0.316
0,0.404,0.35
1,0.392,0.446
0,0.338,0.292
1,0.362,0.542
0,0.366,0.69
0,0.678,0.644
0,0.588,0.566
1,0.39,0.41
0,0.63,0.686
1,0.416,0.286
0,0.664,0.638
1,0.47,0.658
0,0.34,0.686
1,0.498,0.344
1,0.586,0.32
0,0.358,0.354
1,0.574,0.636
1,0.664,0.508
0,0.596,0.688
0,0.358,0.626
0,0.388,0.68
1,0.67,0.42
1,0.384,0.658
1,0.406,0.324
1,0.62,0.33
0,0.368,0.672
1,0.364,0.424
1,0.378,0.524
1,0.458,0.354
0,0.326,0.324
0,0.668,0.602
0,0.698,0.65
1,0.494,0.63
1,0.348,0.548
1,0.404,0.32
1,0.476,0.67
0,0.626,0.672
0,0.33,0.606
0,0.636,0.702
0,0.384,0.674
0,0.276,0.258
1,0.398,0.314
0,0.352,0.292
0,0.68,0.712
1,0.356,0.544
0,0.668,0.628
0,0.624,0.618
0,0.742,0.596
1,0.65,0.52
0,0.396,0.334
0,0.382,0.318
0,0.378,0.626
0,0.392,0.636
0,0.682,0.69
0,0.386,0.316
1,0.606,0.336
1,0.452,0.298
0,0.698,0.662
1,0.582,0.318
1,0.454,0.636
0,0.68,0.678
0,0.37,0.684
1,0.416,0.66
0,0.394,0.286
1,0.642,0.57
0,0.33,0.342
0,0.364,0.68
0,0.3,0.384
0,0.632,0.67
1,0.38,0.656
1,0.522,0.638
1,0.558,0.646
0,0.284,0.666
1,0.522,0.36
1,0.51,0.636
0,0.378,0.638
0,0.39,0.342
1,0.414,0.632
1,0.474,0.646
0,0.366,0.38
1,0.374,0.422
0,0.376,0.288
1,0.512,0.652
1,0.494,0.646
0,0.358,0.286
1,0.508,0.658
0,0.37,0.314
1,0.67,0.408
0,0.708,0.688
1,0.508,0.68
0,0.344,0.278
1,0.456,0.338
1,0.51,0.314
1,0.668,0.378
1,0.436,0.644
1,0.586,0.356
0,0.382,0.342
1,0.574,0.298
0,0.626,0.676
1,0.372,0.558
1,0.688,0.534
0,0.308,0.382
1,0.574,0.648
1,0.894,0.16
0,0.358,0.308
0,0.608,0.682
1,0.468,0.324
0,0.282,0.288
0,0.606,0.654
0,0.3,0.266
1,0.578,0.632
0,0.348,0.408
1,0.88,0.142
1,0.864,0.14
1,0.69,0.37
0,0.552,0.628
0,0.344,0.692
1,0.544,0.346
1,0.676,0.414
0,0.344,0.318
0,0.36,0.32
0,0.372,0.332
0,0.406,0.274
1,0.434,0.626
1,0.458,0.668
1,0.344,0.518
0,0.366,0.712
0,0.24,0.344
0,0.34,0.7
0,0.358,0.682
1,0.328,0.586
0,0.642,0.644
0,0.406,0.28
0,0.326,0.634
1,0.88,0.164
1,0.556,0.638
0,0.342,0.31
1,0.584,0.67
0,0.308,0.338
0,0.344,0.33
1,0.5,0.668
0,0.42,0.262
0,0.28,0.332
1,0.65,0.558
0,0.69,0.666
0,0.354,0.302
0,0.66,0.65
1,0.914,0.16
0,0.278,0.296
0,0.38,0.342
0,0.352,0.35
1,0.358,0.42
0,0.686,0.704
0,0.576,0.668
0,0.612,0.664
1,0.338,0.522
1,0.354,0.478
1,0.364,0.526
1,0.904,0.16
1,0.684,0.392
1,0.434,0.66
0,0.36,0.688
1,0.354,0.528
1,0.372,0.438
0,0.34,0.396
0,0.638,0.674
0,0.72,0.642
0,0.296,0.652
1,0.554,0.338
0,0.342,0.588
1,0.386,0.452
1,0.382,0.464
0,0.438,0.37
1,0.344,0.464
1,0.57,0.646
1,0.562,0.65
0,0.642,0.706
1,0.548,0.684
0,0.33,0.354
1,0.456,0.308
0,0.394,0.318
0,0.294,0.374
1,0.41,0.66
0,0.73,0.646
0,0.292,0.314
0,0.378,0.338
1,0.414,0.646
1,0.372,0.484
0,0.394,0.316
1,0.904,0.132
0,0.324,0.63
1,0.426,0.342
1,0.348,0.406
1,0.662,0.524
0,0.714,0.59
0,0.69,0.66
0,0.312,0.368
1,0.342,0.458
0,0.65,0.656
1,0.53,0.672
1,0.894,0.14
1,0.668,0.588
1,0.696,0.452
0,0.652,0.71
0,0.252,0.33
0,0.376,0.33
1,0.69,0.448
1,0.592,0.332
0,0.358,0.666
1,0.338,0.5
0,0.344,0.336
1,0.414,0.632
1,0.368,0.56
1,0.546,0.644
0,0.662,0.7
0,0.318,0.642
0,0.286,0.656
0,0.366,0.678
0,0.312,0.63
1,0.356,0.53
1,0.4,0.316
1,0.546,0.332
1,0.366,0.544
1,0.392,0.436
1,0.892,0.138
0,0.302,0.684
0,0.3,0.356
0,0.378,0.262
0,0.316,0.256
1,0.37,0.476
0,0.322,0.324
0,0.33,0.31
0,0.676,0.702
1,0.438,0.322
1,0.54,0.646
1,0.56,0.62
1,0.41,0.306
0,0.304,0.632
1,0.486,0.328
0,0.344,0.342
1,0.554,0.328
0,0.348,0.366
0,0.6,0.584
0,0.3,0.316
0,0.388,0.27
1,0.874,0.138
1,0.684,0.388
0,0.394,0.696
0,0.348,0.268
1,0.556,0.66
1,0.542,0.302
1,0.572,0.658
0,0.704,0.634
1,0.554,0.352
1,0.34,0.52
0,0.31,0.288
1,0.462,0.628
0,0.624,0.672
0,0.424,0.306
1,0.444,0.66
0,0.342,0.696
0,0.672,0.686
0,0.334,0.698
0,0.334,0.286
1,0.374,0.464
0,0.394,0.258
1,0.56,0.644
0,0.304,0.668
1,0.662,0.456
0,0.306,0.634
0,0.592,0.624
0,0.268,0.262
1,0.534,0.326
1,0.388,0.524
0,0.282,0.324
0,0.346,0.658
1,0.552,0.316
0,0.314,0.344
1,0.362,0.538
1,0.478,0.342
0,0.59,0.634
1,0.574,0.322
1,0.598,0.322
0,0.316,0.296
0,0.374,0.628
0,0.676,0.636
0,0.346,0.368
1,0.5,0.612
1,0.422,0.316
0,0.358,0.348
0,0.358,0.392
1,0.36,0.518
0,0.388,0.718
0,0.362,0.266
1,0.89,0.122
1,0.558,0.338
1,0.682,0.376
0,0.636,0.698
1,0.466,0.626
0,0.36,0.672
1,0.862,0.132
0,0.282,0.63
0,0.376,0.312
1,0.402,0.318
1,0.598,0.298
1,0.54,0.636
1,0.468,0.342
1,0.892,0.114
0,0.418,0.306
0,0.386,0.27
0,0.348,0.676
1,0.602,0.316
1,0.412,0.656
0,0.4,0.386
0,0.332,0.634
0,0.35,0.672
0,0.296,0.274
1,0.36,0.566
0,0.318,0.658
0,0.32,0.654
1,0.86,0.136
1,0.534,0.33
0,0.65,0.628
1,0.548,0.34
1,0.596,0.344
0,0.336,0.344
1,0.478,0.63
0,0.272,0.34
1,0.348,0.482
1,0.676,0.462
1,0.48,0.634
1,0.602,0.632
0,0.58,0.642
0,0.402,0.396
0,0.382,0.278
0,0.402,0.362
1,0.574,0.36
0,0.316,0.602
1,0.376,0.414
0,0.654,0.626
1,0.344,0.552
1,0.368,0.546
0,0.372,0.69
1,0.444,0.334
0,0.724,0.666
1,0.366,0.42
0,0.362,0.378
0,0.628,0.68
0,0.316,0.636
1,0.49,0.636
0,0.384,0.316
0,0.4,0.272
1,0.402,0.652
1,0.354,0.53
0,0.368,0.662
0,0.412,0.352
0,0.392,0.348
1,0.618,0.32
0,0.344,0.586
0,0.324,0.344
0,0.338,0.702
0,0.694,0.664
0,0.272,0.338
0,0.348,0.402
1,0.894,0.142
0,0.318,0.398
0,0.286,0.64
0,0.604,0.688
0,0.29,0.356
0,0.308,0.642
0,0.726,0.594
0,0.334,0.294
0,0.33,0.346
1,0.658,0.506
1,0.36,0.454
1,0.442,0.64
0,0.35,0.296
1,0.604,0.304
1,0.462,0.636
0,0.692,0.634
0,0.622,0.692
1,0.372,0.544
0,0.374,0.278
1,0.572,0.322
0,0.696,0.654
1,0.67,0.382
1,0.372,0.544
1,0.578,0.314
0,0.368,0.63
0,0.642,0.728
0,0.356,0.688
0,0.296,0.31
1,0.374,0.318
0,0.35,0.668
1,0.346,0.548
1,0.366,0.498
1,0.338,0.402
0,0.67,0.67
0,0.744,0.63
0,0.388,0.284
1,0.364,0.424
1,0.626,0.362
0,0.384,0.276
0,0.334,0.324
0,0.646,0.662
0,0.29,0.306
1,0.872,0.168
0,0.386,0.274
1,0.352,0.368
0,0.644,0.646
0,0.62,0.654
0,0.37,0.358
0,0.396,0.326
1,0.502,0.632
1,0.44,0.294
0,0.404,0.32
1,0.58,0.612
1,0.892,0.144
1,0.368,0.516
0,0.424,0.236
0,0.666,0.61
0,0.366,0.356
1,0.428,0.314
0,0.246,0.326
1,0.598,0.65
0,0.674,0.638
0,0.624,0.64
1,0.374,0.402
0,0.682,0.694
1,0.544,0.626
0,0.37,0.256
0,0.588,0.662
1,0.404,0.668
0,0.554,0.63
0,0.326,0.28
1,0.458,0.642
0,0.282,0.318
1,0.868,0.144
1,0.608,0.326
0,0.286,0.306
1,0.672,0.392
0,0.616,0.692
0,0.236,0.346
1,0.478,0.344
1,0.528,0.65
0,0.4,0.268
0,0.582,0.572
0,0.65,0.642
0,0.252,0.612
0,0.668,0.592
0,0.328,0.662
0,0.408,0.28
1,0.324,0.556
0,0.568,0.698
0,0.664,0.66
1,0.368,0.492
1,0.654,0.508
0,0.404,0.26
1,0.506,0.31
0,0.742,0.63
0,0.302,0.278
0,0.316,0.328
0,0.23,0.328
0,0.328,0.708
1,0.388,0.46
0,0.546,0.654
0,0.366,0.656
0,0.262,0.658
0,0.322,0.716
0,0.322,0.39
0,0.318,0.354
0,0.332,0.672
1,0.522,0.33
0,0.296,0.306
1,0.44,0.334
0,0.296,0.678
0,0.62,0.616
0,0.378,0.298
0,0.342,0.35
1,0.336,0.492
1,0.326,0.566
1,0.498,0.642
1,0.37,0.482
0,0.36,0.69
1,0.372,0.506
0,0.596,0.648
1,0.442,0.328
1,0.376,0.454
0,0.332,0.338
1,0.414,0.636
1,0.354,0.47
0,0.388,0.63
1,0.668,0.542
1,0.416,0.63
1,0.93,0.134
0,0.414,0.342
0,0.296,0.314
0,0.426,0.264
0,0.298,0.328
1,0.552,0.304
1,0.908,0.12
0,0.412,0.298
0,0.402,0.35
0,0.396,0.282
0,0.636,0.714
0,0.406,0.272
1,0.41,0.318
0,0.376,0.3
0,0.358,0.7
0,0.612,0.678
0,0.39,0.272
1,0.608,0.304
0,0.342,0.7
0,0.332,0.358
0,0.63,0.714
0,0.368,0.3
0,0.32,0.668
0,0.336,0.34
0,0.366,0.686
0,0.4,0.27
1,0.57,0.356
0,0.604,0.648
0,0.346,0.67
0,0.704,0.602
0,0.364,0.346
1,0.4,0.356
0,0.404,0.342
0,0.278,0.322
0,0.578,0.62
0,0.586,0.698
0,0.288,0.396
0,0.316,0.626
0,0.632,0.694
1,0.454,0.642
0,0.584,0.658
0,0.384,0.384
0,0.394,0.324
0,0.578,0.646
0,0.326,0.328
1,0.368,0.492
0,0.708,0.654
0,0.392,0.234
0,0.646,0.666
0,0.328,0.678
1,0.864,0.158
0,0.362,0.652
1,0.466,0.648
0,0.402,0.62
0,0.59,0.664
0,0.358,0.652
1,0.912,0.094
1,0.46,0.622
0,0.344,0.306
0,0.364,0.338
0,0.368,0.346
0,0.326,0.292
1,0.666,0.396
0,0.756,0.62
0,0.674,0.676
1,0.556,0.304
0,0.396,0.384
0,0.692,0.668
1,0.68,0.342
0,0.686,0.618
1,0.366,0.382
0,0.672,0.664
0,0.372,0.284
1,0.666,0.44
0,0.278,0.35
0,0.69,0.638
0,0.326,0.292
0,0.356,0.368
1,0.582,0.324
1,0.89,0.152
0,0.36,0.338
1,0.502,0.644
0,0.636,0.63
1,0.872,0.13
0,0.384,0.286
0,0.354,0.67
0,0.38,0.256
0,0.598,0.662
1,0.906,0.114
0,0.344,0.65
0,0.378,0.366
1,0.904,0.128
1,0.32,0.588
1,0.556,0.652
0,0.352,0.328
1,0.444,0.326
1,0.63,0.594
0,0.72,0.65
0,0.292,0.278
1,0.37,0.494
1,0.554,0.632
0,0.36,0.664
0,0.426,0.326
0,0.73,0.652
1,0.426,0.318
1,0.564,0.298
0,0.366,0.664
0,0.284,0.32
0,0.342,0.678
1,0.558,0.64
0,0.57,0.632
0,0.332,0.314
1,0.382,0.412
0,0.364,0.376
0,0.728,0.618
0,0.288,0.684
1,0.354,0.414
1,0.478,0.314
0,0.63,0.604
1,0.652,0.578
0,0.666,0.654
0,0.356,0.35
0,0.388,0.27
1,0.884,0.146
1,0.638,0.56
1,0.552,0.312
0,0.724,0.632
1,0.472,0.65
0,0.326,0.306
0,0.348,0.66
0,0.694,0.632
1,0.638,0.55
0,0.378,0.308
1,0.418,0.624
0,0.378,0.324
1,0.914,0.114
0,0.612,0.608
0,0.63,0.66
1,0.69,0.566
0,0.35,0.38
1,0.514,0.668
0,0.348,0.348
1,0.442,0.644
1,0.396,0.334
1,0.656,0.49
1,0.59,0.636
0,0.338,0.632
1,0.37,0.532
0,0.704,0.666
1,0.562,0.64
0,0.378,0.27
0,0.38,0.662
0,0.362,0.384
1,0.862,0.128
1,0.448,0.62
1,0.518,0.314
0,0.292,0.274
1,0.508,0.644
0,0.332,0.662
1,0.472,0.63
0,0.346,0.61
0,0.38,0.292
0,0.328,0.686
1,0.42,0.314
0,0.312,0.678
0,0.694,0.624
0,0.4,0.288
0,0.368,0.37
0,0.396,0.31
0,0.352,0.644
0,0.636,0.584
0,0.392,0.318
1,0.48,0.328
1,0.6,0.67
1,0.41,0.354
0,0.334,0.666
1,0.426,0.286
0,0.354,0.278
1,0.646,0.56
1,0.392,0.668
0,0.366,0.316
0,0.35,0.678
0,0.312,0.666
0,0.334,0.358
0,0.624,0.696
1,0.488,0.642
0,0.322,0.64
1,0.884,0.156
1,0.362,0.468
1,0.458,0.282
0,0.598,0.698
0,0.374,0.256
1,0.594,0.63
1,0.37,0.5
1,0.34,0.466
1,0.592,0.346
0,0.604,0.694
0,0.314,0.336
1,0.548,0.634
1,0.678,0.396
0,0.398,0.652
1,0.528,0.662
0,0.658,0.63
0,0.354,0.378
1,0.516,0.326
0,0.712,0.686
0,0.306,0.256
0,0.374,0.656
0,0.67,0.656
0,0.306,0.296
0,0.666,0.656
0,0.642,0.68
0,0.29,0.648
0,0.636,0.64
0,0.638,0.638
1,0.368,0.466
0,0.328,0.65
0,0.412,0.302
0,0.7,0.702
0,0.332,0.664
0,0.722,0.646
0,0.39,0.264
1,0.538,0.33
0,0.694,0.68
0,0.318,0.3
1,0.364,0.552
0,0.736,0.638
0,0.626,0.68
0,0.674,0.654
0,0.31,0.674
0,0.384,0.61
1,0.41,0.642
0,0.644,0.66
0,0.344,0.66
0,0.376,0.64
0,0.662,0.66
1,0.476,0.616
1,0.356,0.414
0,0.408,0.304
0,0.35,0.654
1,0.596,0.33
0,0.274,0.658
1,0.358,0.408
0,0.332,0.662
0,0.324,0.386
0,0.684,0.636
0,0.624,0.656
0,0.384,0.288
1,0.412,0.638
0,0.696,0.686
0,0.41,0.63
0,0.588,0.724
0,0.264,0.692
1,0.324,0.542
0,0.266,0.65
0,0.27,0.324
0,0.366,0.336
0,0.264,0.392
1,0.638,0.562
0,0.654,0.634
1,0.364,0.508
0,0.348,0.388
0,0.336,0.292
0,0.642,0.622
1,0.574,0.31
0,0.626,0.686
0,0.308,0.322
0,0.304,0.658
0,0.372,0.338
0,0.358,0.328
0,0.346,0.406
0,0.712,0.696
0,0.278,0.622
0,0.698,0.674
0,0.576,0.644
0,0.61,0.608
0,0.384,0.398
1,0.558,0.614
0,0.702,0.704
0,0.366,0.306
0,0.708,0.7
0,0.336,0.386
0,0.352,0.266
1,0.652,0.306
0,0.644,0.65
0,0.326,0.688
0,0.58,0.656
0,0.332,0.688
0,0.31,0.706
1,0.412,0.63
0,0.644,0.624
1,0.422,0.67
0,0.608,0.666
0,0.738,0.62
0,0.66,0.69
0,0.656,0.674
0,0.674,0.662
0,0.328,0.342
1,0.462,0.63
0,0.648,0.596
0,0.304,0.304
0,0.468,0.332
0,0.652,0.616
0,0.388,0.318
0,0.7,0.61
0,0.336,0.694
0,0.674,0.696
0,0.602,0.678
0,0.672,0.67
1,0.364,0.396
0,0.392,0.34
0,0.354,0.684
0,0.386,0.688
0,0.6,0.692
0,0.342,0.678
0,0.732,0.698
0,0.66,0.654
0,0.796,0.57
0,0.654,0.694
0,0.376,0.374
0,0.642,0.614
0,0.674,0.67
0,0.358,0.616
0,0.618,0.636
0,0.67,0.616
0,0.734,0.634
0,0.698,0.668
0,0.714,0.676
0,0.38,0.332
0,0.616,0.652
0,0.65,0.658
0,0.338,0.604
0,0.356,0.658
0,0.294,0.352
0,0.74,0.626
1,0.474,0.642
0,0.344,0.692
1,0.368,0.45
1,0.618,0.52
0,0.282,0.692
1,0.598,0.33
0,0.688,0.642
0,0.276,0.328
1,0.346,0.374
0,0.714,0.682
0,0.64,0.698
0,0.708,0.664
0,0.372,0.336
0,0.676,0.638
0,0.68,0.654
0,0.614,0.618
0,0.31,0.388
0,0.696,0.628
1,0.402,0.304
0,0.334,0.676
0,0.664,0.658
0,0.656,0.66
0,0.36,0.264
1,0.522,0.612
1,0.432,0.336
0,0.33,0.346
1,0.54,0.65
0,0.65,0.636
0,0.656,0.63
0,0.722,0.666
0,0.604,0.666
0,0.63,0.696
0,0.732,0.67
0,0.394,0.28
0,0.692,0.668
0,0.7,0.632
0,0.334,0.662
1,0.516,0.65
0,0.774,0.622
0,0.372,0.342
0,0.266,0.662
1,0.894,0.142
1,0.606,0.61
0,0.432,0.342
0,0.708,0.66
0,0.318,0.668
0,0.66,0.648
0,0.614,0.716
0,0.578,0.668
0,0.406,0.376
0,0.402,0.276
0,0.688,0.64
0,0.276,0.644
0,0.292,0.346
0,0.33,0.726
0,0.632,0.632
0,0.342,0.644
0,0.38,0.288
0,0.322,0.284
0,0.68,0.628
1,0.372,0.464
0,0.608,0.588
0,0.438,0.268
0,0.376,0.698
1,0.594,0.346
0,0.698,0.662
1,0.36,0.648
0,0.734,0.71
1,0.402,0.622
0,0.644,0.638
0,0.398,0.3
0,0.358,0.654
0,0.322,0.34
0,0.36,0.266
0,0.674,0.616
0,0.674,0.618
0,0.332,0.624
0,0.324,0.348
1,0.454,0.336
0,0.398,0.328
0,0.404,0.34
0,0.3,0.682
1,0.55,0.65
0,0.756,0.674
1,0.342,0.57
0,0.714,0.676
0,0.31,0.302
0,0.32,0.36
0,0.744,0.654
0,0.608,0.672
1,0.578,0.326
1,0.424,0.656
0,0.356,0.642
0,0.33,0.322
0,0.75,0.684
1,0.388,0.376
0,0.678,0.64
0,0.384,0.352
1,0.416,0.652
0,0.382,0.612
0,0.672,0.636
1,0.472,0.288
0,0.406,0.328
0,0.682,0.666
0,0.584,0.668
0,0.404,0.39
0,0.668,0.646
0,0.324,0.698
0,0.726,0.624
0,0.64,0.612
1,0.366,0.522
1,0.43,0.304
0,0.314,0.36
0,0.362,0.342
1,0.566,0.36
0,0.322,0.676
0,0.626,0.63
0,0.612,0.66
0,0.624,0.634
0,0.598,0.66
0,0.622,0.634
0,0.662,0.622
0,0.622,0.662
0,0.278,0.312
0,0.37,0.25
0,0.706,0.606
0,0.726,0.632
0,0.642,0.67
0,0.27,0.674
0,0.6,0.67
0,0.306,0.656
0,0.332,0.378
0,0.33,0.378
0,0.706,0.688
0,0.668,0.612
0,0.696,0.63
0,0.346,0.648
0,0.356,0.3
0,0.322,0.294
0,0.334,0.626
0,0.732,0.66
0,0.698,0.626
0,0.316,0.634
0,0.328,0.354
0,0.29,0.316
0,0.35,0.39
0,0.65,0.652
0,0.326,0.318
0,0.382,0.358
0,0.662,0.642
0,0.678,0.63
0,0.642,0.67
0,0.708,0.66
0,0.624,0.67
0,0.318,0.364
0,0.35,0.396
0,0.298,0.652
0,0.6,0.654
0,0.376,0.648
0,0.268,0.356
0,0.64,0.726
0,0.376,0.622
0,0.402,0.67
0,0.398,0.348
0,0.688,0.63
0,0.386,0.612
0,0.42,0.384
0,0.734,0.698
0,0.726,0.65
0,0.368,0.366
0,0.614,0.65
0,0.674,0.64
0,0.636,0.654
0,0.346,0.362
0,0.36,0.354
0,0.704,0.636
0,0.32,0.696
0,0.668,0.624
0,0.402,0.402
0,0.674,0.632
0,0.368,0.308
0,0.302,0.658
0,0.648,0.612
0,0.286,0.316
0,0.286,0.276
0,0.69,0.644
0,0.728,0.652
0,0.62,0.73
0,0.322,0.708
0,0.312,0.662
0,0.322,0.64
0,0.322,0.34
0,0.67,0.644
0,0.706,0.636
0,0.336,0.682
0,0.386,0.632
0,0.696,0.656
0,0.39,0.372
0,0.338,0.674
0,0.64,0.678
0,0.298,0.588
0,0.698,0.638
0,0.306,0.61
0,0.388,0.29
0,0.424,0.292
0,0.348,0.368
0,0.708,0.652
0,0.698,0.592
0,0.368,0.646
0,0.668,0.65
0,0.726,0.632
0,0.342,0.642
0,0.738,0.688
0,0.36,0.33
0,0.63,0.64
0,0.646,0.694
0,0.686,0.678
0,0.63,0.674
0,0.618,0.66
0,0.672,0.656
0,0.326,0.658
0,0.286,0.392
0,0.706,0.67
0,0.598,0.638
0,0.302,0.6
0,0.326,0.384
0,0.646,0.63
0,0.722,0.648
0,0.704,0.676
0,0.648,0.632
0,0.742,0.67
0,0.376,0.68
0,0.676,0.676
0,0.388,0.372
0,0.746,0.61
0,0.4,0.34
0,0.338,0.696
0,0.422,0.384
0,0.616,0.65
0,0.332,0.606
0,0.362,0.644
0,0.334,0.286
0,0.32,0.652
0,0.29,0.634
0,0.39,0.344
0,0.72,0.704
0,0.718,0.658
0,0.648,0.702
0,0.336,0.374
0,0.372,0.608
0,0.366,0.402
0,0.282,0.314
0,0.674,0.626
0,0.31,0.654
0,0.708,0.618
0,0.348,0.676
0,0.406,0.354
0,0.29,0.342
0,0.308,0.65
0,0.346,0.344
0,0.322,0.354
0,0.346,0.346
0,0.686,0.694
0,0.64,0.694
0,0.354,0.606
0,0.372,0.302
0,0.424,0.344
0,0.634,0.642
0,0.63,0.654
0,0.656,0.698
0,0.648,0.666
0,0.334,0.4
0,0.31,0.628
0,0.636,0.624
0,0.29,0.312
0,0.374,0.662
0,0.636,0.614
0,0.382,0.648
0,0.676,0.652
0,0.672,0.662
0,0.346,0.388
0,0.618,0.652
0,0.662,0.668
0,0.632,0.694
0,0.342,0.374
0,0.368,0.288
0,0.624,0.648
0,0.35,0.684
0,0.33,0.682
0,0.358,0.632
0,0.414,0.312
0,0.312,0.664
0,0.66,0.594
0,0.688,0.632
0,0.384,0.662
0,0.644,0.694
0,0.376,0.41
0,0.656,0.666
0,0.322,0.67
0,0.63,0.686
0,0.4,0.286
0,0.366,0.36
0,0.34,0.366
0,0.612,0.688
0,0.322,0.356
0,0.38,0.304
0,0.624,0.702
0,0.364,0.63
0,0.636,0.634
0,0.35,0.652
0,0.668,0.688
0,0.296,0.33
0,0.33,0.36
0,0.66,0.634
0,0.686,0.658
0,0.628,0.67
0,0.364,0.676
0,0.628,0.676
0,0.624,0.638
0,0.362,0.382
0,0.634,0.718
0,0.304,0.604
0,0.652,0.674
0,0.348,0.672
0,0.618,0.676
0,0.656,0.668
0,0.63,0.628
0,0.306,0.318
0,0.66,0.662
0,0.636,0.692
0,0.372,0.658
0,0.334,0.334
0,0.642,0.672
0,0.396,0.262
0,0.292,0.34
0,0.4,0.62
0,0.342,0.622
0,0.66,0.68
0,0.676,0.636
0,0.354,0.698
0,0.694,0.622
0,0.608,0.722
0,0.698,0.63
0,0.672,0.692
0,0.346,0.668
0,0.416,0.29
0,0.392,0.38
0,0.328,0.636
0,0.344,0.678
0,0.62,0.652
0,0.416,0.586
0,0.386,0.38
0,0.3,0.61
0,0.368,0.314
0,0.416,0.324
0,0.658,0.652
0,0.384,0.358
0,0.35,0.286
0,0.346,0.648
0,0.708,0.648
0,0.622,0.638
0,0.672,0.688
0,0.67,0.66
0,0.65,0.676
0,0.352,0.58
0,0.394,0.654
0,0.666,0.684
0,0.344,0.69
0,0.658,0.632
0,0.668,0.684
0,0.63,0.682
0,0.722,0.66
0,0.392,0.346
0,0.368,0.316
0,0.638,0.672
0,0.628,0.672
0,0.304,0.308
0,0.642,0.692
0,0.646,0.638
0,0.352,0.644
0,0.298,0.628
0,0.362,0.28
0,0.332,0.408
0,0.36,0.678
0,0.668,0.642
