label,alpha,beta
0,0.626,0.33
0,0.528,0.322
0,0.622,0.286
0,0.5,0.306
1,0.514,0.232
0,0.674,0.372
0,0.676,0.394
1,0.292,0.408
0,0.598,0.332
1,0.46,0.242
1,0.762,0.072
0,0.676,0.288
1,0.68,0.174
1,0.444,0.258
0,0.676,0.416
0,0.67,0.376
1,0.744,0.084
1,0.748,0.102
0,0.642,0.27
1,0.818,0.218
1,0.624,0.22
0,0.808,0.154
0,0.802,0.21
0,0.622,0.28
0,0.35,0.38
1,0.486,0.242
0,0.69,0.456
1,0.51,0.264
1,0.272,0.518
0,0.672,0.414
0,0.676,0.376
1,0.562,0.214
0,0.654,0.304
0,0.34,0.546
0,0.638,0.524
1,0.31,0.35
0,0.656,0.36
1,0.628,0.224
0,0.442,0.338
0,0.59,0.308
1,0.262,0.57
0,0.344,0.506
1,0.682,0.184
1,0.598,0.254
0,0.684,0.258
0,0.65,0.32
1,0.612,0.198
1,0.874,0.22
0,0.582,0.28
1,0.892,0.192
1,0.78,0.082
1,0.73,0.162
0,0.666,0.284
1,0.928,0.198
1,0.638,0.204
0,0.636,0.266
0,0.752,0.22
0,0.332,0.422
1,0.792,0.074
1,0.844,0.228
1,0.672,0.196
0,0.596,0.588
0,0.638,0.324
1,0.882,0.236
0,0.69,0.426
0,0.328,0.606
0,0.684,0.264
0,0.742,0.206
0,0.688,0.266
0,0.692,0.26
0,0.596,0.314
1,0.874,0.196
1,0.3,0.414
0,0.546,0.652
1,0.786,0.056
0,0.668,0.244
0,0.34,0.49
0,0.52,0.3
0,0.58,0.612
1,0.754,0.082
0,0.454,0.322
1,0.702,0.168
0,0.588,0.59
0,0.322,0.602
0,0.568,0.632
1,0.752,0.078
0,0.646,0.524
0,0.706,0.252
1,0.262,0.54
1,0.584,0.222
1,0.262,0.414
0,0.344,0.612
0,0.746,0.22
0,0.724,0.272
0,0.706,0.236
0,0.72,0.44
1,0.764,0.118
0,0.77,0.184
0,0.546,0.64
0,0.336,0.536
0,0.678,0.41
0,0.764,0.198
0,0.682,0.348
0,0.496,0.312
1,0.684,0.194
0,0.656,0.53
0,0.67,0.384
1,0.26,0.428
0,0.47,0.312
0,0.684,0.396
1,0.798,0.254
0,0.706,0.414
1,0.756,0.072
0,0.342,0.388
1,0.714,0.126
0,0.34,0.448
0,0.468,0.324
1,0.464,0.236
1,0.764,0.106
1,0.77,0.074
1,0.844,0.22
0,0.656,0.264
0,0.712,0.256
0,0.502,0.298
0,0.314,0.612
1,0.75,0.082
0,0.666,0.438
1,0.942,0.188
1,0.672,0.164
0,0.676,0.294
0,0.518,0.336
1,0.852,0.23
0,0.514,0.336
1,0.622,0.236
1,0.75,0.104
1,0.76,0.116
0,0.644,0.508
0,0.68,0.278
0,0.594,0.31
0,0.644,0.326
1,0.76,0.098
0,0.588,0.64
0,0.494,0.318
0,0.678,0.37
1,0.392,0.272
1,0.8,0.258
0,0.71,0.266
0,0.552,0.332
0,0.354,0.402
1,0.902,0.184
0,0.678,0.534
0,0.466,0.334
0,0.64,0.274
1,0.768,0.278
0,0.342,0.528
0,0.698,0.42
0,0.796,0.188
1,0.364,0.298
0,0.548,0.348
1,0.774,0.056
1,0.33,0.344
0,0.338,0.494
1,0.768,0.088
0,0.668,0.29
1,0.792,0.268
1,0.658,0.198
0,0.362,0.53
1,0.552,0.226
0,0.686,0.328
0,0.622,0.546
0,0.662,0.54
0,0.52,0.332
1,0.744,0.066
0,0.34,0.466
1,0.9,0.182
1,0.744,0.056
0,0.642,0.34
0,0.68,0.262
0,0.446,0.358
1,0.758,0.29
1,0.78,0.096
1,0.782,0.22
0,0.684,0.436
0,0.462,0.354
1,0.938,0.18
0,0.59,0.288
1,0.784,0.27
0,0.66,0.442
0,0.372,0.55
0,0.79,0.168
1,0.718,0.192
1,0.914,0.206
1,0.818,0.256
0,0.684,0.506
1,0.88,0.21
0,0.822,0.122
0,0.636,0.302
0,0.7,0.26
1,0.842,0.216
0,0.774,0.176
0,0.644,0.37
0,0.354,0.548
0,0.6,0.294
1,0.786,0.286
0,0.704,0.414
0,0.692,0.374
0,0.772,0.196
0,0.332,0.508
0,0.71,0.266
1,0.686,0.172
0,0.814,0.162
1,0.802,0.266
0,0.716,0.408
1,0.258,0.418
0,0.608,0.324
1,0.726,0.126
0,0.352,0.422
1,0.562,0.262
0,0.576,0.282
1,0.786,0.06
0,0.694,0.414
0,0.75,0.172
0,0.65,0.332
1,0.72,0.15
1,0.752,0.126
1,0.766,0.084
0,0.654,0.516
0,0.428,0.34
1,0.902,0.212
0,0.662,0.496
1,0.364,0.326
0,0.648,0.34
0,0.65,0.428
0,0.696,0.232
1,0.756,0.08
0,0.504,0.316
1,0.74,0.102
0,0.602,0.324
0,0.59,0.294
1,0.348,0.296
0,0.348,0.542
0,0.674,0.254
1,0.902,0.192
0,0.356,0.39
1,0.698,0.184
1,0.614,0.216
0,0.338,0.42
0,0.648,0.35
0,0.63,0.4
0,0.646,0.334
0,0.65,0.524
1,0.926,0.196
0,0.61,0.304
0,0.362,0.518
0,0.32,0.53
0,0.618,0.298
0,0.652,0.278
0,0.704,0.25
1,0.902,0.198
0,0.45,0.324
0,0.666,0.418
0,0.696,0.274
1,0.27,0.432
1,0.73,0.108
0,0.624,0.286
0,0.712,0.402
0,0.47,0.352
0,0.674,0.396
1,0.804,0.25
0,0.454,0.324
0,0.726,0.22
1,0.706,0.168
1,0.76,0.11
1,0.75,0.094
1,0.714,0.158
0,0.672,0.504
0,0.644,0.51
0,0.682,0.558
0,0.788,0.168
0,0.746,0.232
0,0.678,0.368
1,0.406,0.28
0,0.584,0.352
0,0.742,0.218
0,0.734,0.404
1,0.78,0.034
1,0.814,0.218
0,0.676,0.38
1,0.816,0.246
0,0.474,0.322
1,0.52,0.242
0,0.844,0.134
1,0.79,0.278
1,0.37,0.282
0,0.762,0.21
0,0.594,0.618
1,0.666,0.18
1,0.846,0.216
0,0.768,0.226
1,0.766,0.08
0,0.764,0.202
0,0.822,0.172
0,0.66,0.508
0,0.47,0.322
1,0.898,0.174
0,0.54,0.622
1,0.776,0.078
0,0.352,0.404
0,0.522,0.308
0,0.348,0.416
0,0.666,0.268
0,0.614,0.358
1,0.55,0.248
0,0.492,0.334
1,0.72,0.13
0,0.608,0.592
1,0.736,0.122
0,0.68,0.27
0,0.626,0.268
1,0.76,0.088
1,0.792,0.278
0,0.74,0.216
1,0.922,0.18
0,0.444,0.348
0,0.65,0.49
0,0.714,0.426
1,0.566,0.228
1,0.788,0.266
0,0.484,0.356
1,0.754,0.086
0,0.366,0.516
0,0.638,0.282
0,0.692,0.4
1,0.77,0.106
0,0.672,0.414
0,0.618,0.312
0,0.554,0.282
0,0.642,0.484
1,0.794,0.088
1,0.926,0.184
0,0.674,0.438
1,0.818,0.236
0,0.652,0.296
0,0.656,0.354
1,0.738,0.084
0,0.676,0.252
0,0.576,0.328
0,0.69,0.378
0,0.344,0.504
1,0.368,0.252
0,0.612,0.336
1,0.796,0.26
1,0.624,0.224
1,0.824,0.264
0,0.64,0.344
0,0.742,0.208
1,0.806,0.072
1,0.782,0.302
0,0.722,0.262
1,0.836,0.242
1,0.878,0.22
1,0.272,0.444
0,0.724,0.216
0,0.492,0.34
0,0.474,0.304
1,0.352,0.3
1,0.784,0.052
0,0.736,0.23
0,0.596,0.32
1,0.302,0.444
1,0.296,0.398
0,0.336,0.56
0,0.346,0.43
0,0.488,0.358
0,0.69,0.25
1,0.37,0.302
0,0.776,0.19
0,0.606,0.284
1,0.29,0.41
0,0.44,0.326
1,0.832,0.284
0,0.338,0.582
1,0.876,0.22
1,0.796,0.27
0,0.688,0.368
1,0.698,0.156
0,0.334,0.55
1,0.754,0.07
1,0.76,0.08
1,0.878,0.234
0,0.68,0.406
1,0.77,0.106
0,0.54,0.308
0,0.714,0.44
0,0.448,0.366
0,0.778,0.166
0,0.444,0.318
1,0.746,0.082
0,0.498,0.366
1,0.286,0.356
1,0.778,0.04
1,0.778,0.06
0,0.636,0.252
0,0.614,0.286
1,0.622,0.216
1,0.742,0.114
1,0.816,0.252
0,0.656,0.514
0,0.7,0.412
0,0.57,0.324
0,0.712,0.26
1,0.264,0.412
1,0.69,0.132
0,0.358,0.438
0,0.702,0.398
1,0.808,0.244
0,0.65,0.518
1,0.804,0.276
0,0.688,0.366
0,0.73,0.382
0,0.534,0.312
1,0.766,0.07
0,0.66,0.428
0,0.608,0.296
0,0.656,0.416
0,0.478,0.326
0,0.64,0.28
1,0.806,0.272
0,0.554,0.634
0,0.688,0.314
1,0.28,0.386
1,0.722,0.118
1,0.336,0.284
0,0.636,0.388
0,0.576,0.318
1,0.36,0.288
0,0.66,0.362
0,0.484,0.378
1,0.282,0.41
0,0.688,0.412
0,0.642,0.518
1,0.468,0.224
1,0.848,0.196
0,0.33,0.458
0,0.354,0.558
0,0.704,0.24
1,0.912,0.202
0,0.546,0.322
1,0.578,0.244
1,0.764,0.072
0,0.66,0.404
0,0.778,0.19
1,0.692,0.198
0,0.616,0.28
1,0.75,0.088
1,0.69,0.142
1,0.78,0.064
0,0.704,0.358
0,0.63,0.294
0,0.698,0.264
0,0.682,0.378
1,0.656,0.186
0,0.334,0.516
0,0.688,0.374
0,0.718,0.396
0,0.686,0.36
0,0.344,0.564
0,0.53,0.634
0,0.468,0.35
0,0.752,0.184
0,0.654,0.52
1,0.404,0.274
0,0.652,0.282
1,0.488,0.266
1,0.83,0.238
1,0.848,0.232
0,0.66,0.53
1,0.744,0.058
1,0.462,0.242
0,0.694,0.432
0,0.716,0.424
1,0.84,0.246
0,0.68,0.374
1,0.614,0.214
1,0.672,0.184
0,0.634,0.542
0,0.684,0.432
0,0.348,0.388
0,0.586,0.288
0,0.728,0.25
0,0.442,0.3
0,0.676,0.362
1,0.57,0.238
1,0.806,0.266
1,0.716,0.172
0,0.694,0.268
1,0.776,0.288
0,0.474,0.35
1,0.602,0.23
1,0.846,0.238
0,0.676,0.262
0,0.8,0.146
0,0.342,0.504
0,0.692,0.244
0,0.648,0.54
0,0.676,0.432
0,0.678,0.448
0,0.746,0.2
0,0.71,0.344
0,0.628,0.344
0,0.642,0.292
0,0.696,0.254
1,0.712,0.162
0,0.812,0.17
0,0.712,0.232
1,0.828,0.228
1,0.528,0.246
1,0.912,0.214
0,0.722,0.354
0,0.654,0.374
0,0.662,0.442
1,0.618,0.212
0,0.7,0.394
0,0.704,0.416
0,0.56,0.314
1,0.714,0.104
0,0.624,0.31
0,0.672,0.384
1,0.782,0.084
0,0.752,0.17
0,0.514,0.296
1,0.602,0.25
0,0.444,0.322
1,0.58,0.244
0,0.434,0.322
1,0.536,0.266
0,0.454,0.324
0,0.51,0.308
0,0.76,0.224
0,0.492,0.324
0,0.668,0.358
0,0.666,0.448
0,0.478,0.338
1,0.802,0.28
1,0.914,0.21
0,0.646,0.51
1,0.912,0.194
0,0.312,0.516
0,0.67,0.362
0,0.648,0.546
0,0.734,0.222
1,0.816,0.25
1,0.836,0.23
0,0.682,0.462
0,0.652,0.252
0,0.706,0.352
0,0.598,0.29
1,0.566,0.232
0,0.638,0.39
0,0.328,0.558
1,0.74,0.126
0,0.668,0.418
0,0.68,0.39
0,0.352,0.436
1,0.78,0.258
0,0.372,0.596
1,0.306,0.532
1,0.806,0.244
0,0.69,0.37
0,0.318,0.512
0,0.696,0.416
1,0.446,0.248
0,0.34,0.582
0,0.748,0.206
0,0.78,0.218
0,0.702,0.25
0,0.716,0.398
0,0.43,0.354
1,0.29,0.402
1,0.912,0.212
0,0.68,0.364
0,0.346,0.482
0,0.538,0.318
1,0.362,0.276
0,0.356,0.394
1,0.284,0.376
1,0.902,0.248
0,0.696,0.39
1,0.298,0.404
1,0.744,0.08
0,0.762,0.196
0,0.75,0.204
0,0.54,0.334
0,0.34,0.606
1,0.744,0.094
0,0.672,0.29
0,0.682,0.422
1,0.898,0.212
1,0.902,0.194
1,0.734,0.056
1,0.758,0.072
1,0.606,0.212
1,0.298,0.392
1,0.804,0.256
1,0.528,0.268
0,0.69,0.26
0,0.328,0.56
1,0.902,0.198
0,0.33,0.432
1,0.788,0.064
1,0.26,0.404
1,0.65,0.224
0,0.506,0.332
0,0.486,0.328
1,0.804,0.096
0,0.62,0.606
1,0.74,0.138
1,0.854,0.238
0,0.744,0.376
0,0.662,0.346
0,0.678,0.26
1,0.92,0.216
0,0.364,0.556
0,0.692,0.34
0,0.64,0.296
1,0.83,0.236
0,0.69,0.37
1,0.474,0.254
1,0.78,0.07
1,0.77,0.062
0,0.61,0.574
0,0.352,0.396
1,0.702,0.154
1,0.334,0.3
1,0.82,0.286
1,0.51,0.252
1,0.918,0.184
0,0.63,0.266
0,0.554,0.328
0,0.408,0.308
0,0.554,0.316
1,0.292,0.396
0,0.654,0.294
0,0.588,0.28
1,0.89,0.22
0,0.364,0.542
1,0.748,0.072
1,0.266,0.42
1,0.788,0.07
0,0.676,0.426
0,0.658,0.248
1,0.606,0.24
1,0.58,0.236
1,0.3,0.326
0,0.624,0.358
1,0.806,0.256
0,0.646,0.362
1,0.518,0.252
1,0.74,0.066
0,0.672,0.256
1,0.904,0.202
1,0.86,0.228
0,0.654,0.51
0,0.682,0.37
1,0.792,0.268
1,0.938,0.194
1,0.782,0.272
0,0.486,0.326
1,0.404,0.276
1,0.316,0.338
0,0.666,0.358
0,0.688,0.372
0,0.658,0.358
1,0.604,0.222
1,0.736,0.102
1,0.348,0.29
0,0.674,0.244
0,0.622,0.354
0,0.582,0.614
1,0.796,0.278
0,0.368,0.532
1,0.772,0.084
0,0.648,0.322
0,0.538,0.318
1,0.408,0.272
1,0.7,0.156
0,0.518,0.34
0,0.638,0.258
0,0.33,0.59
0,0.716,0.214
0,0.352,0.512
0,0.344,0.474
0,0.366,0.472
0,0.534,0.304
0,0.438,0.324
0,0.708,0.39
0,0.52,0.318
1,0.788,0.276
0,0.584,0.596
0,0.728,0.332
0,0.606,0.258
0,0.64,0.47
0,0.588,0.298
1,0.362,0.29
0,0.646,0.372
0,0.648,0.346
1,0.898,0.246
0,0.692,0.328
0,0.724,0.186
1,0.418,0.232
0,0.476,0.342
0,0.502,0.34
0,0.558,0.63
1,0.91,0.198
1,0.788,0.08
0,0.704,0.37
1,0.808,0.26
0,0.434,0.318
1,0.67,0.178
0,0.65,0.548
0,0.346,0.55
0,0.48,0.338
0,0.52,0.318
1,0.772,0.282
0,0.734,0.22
0,0.734,0.27
1,0.74,0.088
0,0.358,0.474
1,0.642,0.222
0,0.618,0.29
0,0.794,0.194
0,0.676,0.378
0,0.72,0.358
1,0.266,0.39
0,0.632,0.34
1,0.574,0.244
0,0.332,0.576
1,0.462,0.254
0,0.636,0.296
1,0.872,0.234
0,0.476,0.366
1,0.586,0.246
0,0.646,0.47
0,0.75,0.218
1,0.91,0.212
1,0.808,0.256
0,0.71,0.382
1,0.506,0.25
0,0.612,0.324
1,0.872,0.244
0,0.56,0.324
1,0.57,0.224
1,0.726,0.16
1,0.54,0.266
0,0.748,0.204
0,0.372,0.49
0,0.708,0.37
0,0.704,0.24
1,0.792,0.276
1,0.922,0.196
1,0.692,0.134
0,0.708,0.412
0,0.57,0.324
1,0.698,0.15
1,0.868,0.216
0,0.678,0.49
0,0.736,0.222
1,0.276,0.356
1,0.834,0.294
0,0.66,0.49
1,0.57,0.248
1,0.762,0.068
0,0.628,0.308
0,0.516,0.348
0,0.702,0.362
1,0.828,0.262
0,0.344,0.546
0,0.666,0.35
1,0.81,0.26
0,0.68,0.402
0,0.714,0.356
1,0.73,0.098
1,0.304,0.362
0,0.358,0.566
0,0.662,0.318
0,0.686,0.402
0,0.624,0.534
1,0.798,0.304
0,0.596,0.34
0,0.81,0.182
0,0.754,0.194
0,0.326,0.538
0,0.642,0.426
1,0.376,0.294
0,0.882,0.098
0,0.686,0.256
1,0.776,0.058
0,0.662,0.264
1,0.878,0.23
0,0.808,0.188
1,0.274,0.386
0,0.628,0.266
0,0.35,0.548
1,0.67,0.176
1,0.76,0.072
0,0.472,0.324
0,0.632,0.546
1,0.916,0.22
0,0.576,0.644
1,0.362,0.318
0,0.644,0.572
0,0.648,0.266
0,0.696,0.346
1,0.88,0.228
1,0.744,0.084
1,0.758,0.108
1,0.442,0.254
1,0.244,0.414
1,0.814,0.274
0,0.47,0.334
0,0.69,0.436
1,0.8,0.058
1,0.89,0.216
0,0.534,0.316
0,0.712,0.324
0,0.62,0.28
1,0.814,0.256
0,0.512,0.296
0,0.676,0.256
0,0.702,0.352
0,0.46,0.366
0,0.326,0.52
1,0.8,0.308
0,0.626,0.298
0,0.466,0.36
0,0.792,0.18
0,0.73,0.238
0,0.458,0.328
0,0.554,0.312
1,0.756,0.088
0,0.708,0.208
0,0.706,0.26
1,0.79,0.054
0,0.338,0.494
1,0.812,0.26
0,0.666,0.522
1,0.556,0.25
0,0.518,0.298
1,0.798,0.278
1,0.762,0.1
0,0.356,0.524
0,0.552,0.312
0,0.64,0.29
1,0.768,0.07
0,0.458,0.362
0,0.36,0.404
1,0.33,0.266
0,0.87,0.11
1,0.452,0.278
1,0.846,0.216
0,0.68,0.42
0,0.532,0.346
0,0.822,0.154
1,0.288,0.374
1,0.754,0.092
0,0.598,0.57
0,0.668,0.58
0,0.632,0.314
1,0.256,0.534
1,0.788,0.274
1,0.774,0.066
0,0.654,0.37
0,0.706,0.39
0,0.346,0.566
0,0.636,0.518
0,0.336,0.474
1,0.752,0.07
0,0.694,0.262
0,0.528,0.27
0,0.708,0.238
1,0.272,0.38
0,0.614,0.292
1,0.582,0.248
0,0.678,0.258
0,0.68,0.388
0,0.648,0.342
0,0.65,0.324
0,0.664,0.264
0,0.572,0.292
0,0.608,0.604
0,0.326,0.498
0,0.34,0.54
1,0.898,0.204
1,0.592,0.226
1,0.69,0.16
0,0.68,0.414
1,0.89,0.212
0,0.518,0.334
1,0.768,0.034
1,0.358,0.292
1,0.524,0.264
0,0.358,0.412
0,0.712,0.364
1,0.81,0.23
0,0.334,0.558
0,0.608,0.278
0,0.454,0.336
0,0.766,0.232
0,0.804,0.182
0,0.342,0.418
0,0.634,0.538
1,0.762,0.08
0,0.66,0.394
0,0.706,0.364
1,0.784,0.276
1,0.884,0.202
1,0.466,0.232
0,0.566,0.33
1,0.666,0.2
0,0.788,0.164
0,0.896,0.084
0,0.464,0.346
0,0.738,0.246
1,0.568,0.228
1,0.91,0.2
1,0.508,0.23
1,0.626,0.24
1,0.318,0.322
1,0.512,0.244
0,0.692,0.374
0,0.666,0.3
0,0.796,0.156
0,0.352,0.412
0,0.672,0.354
1,0.284,0.37
1,0.264,0.486
0,0.72,0.366
0,0.58,0.316
1,0.276,0.394
0,0.73,0.2
1,0.882,0.198
1,0.776,0.292
1,0.362,0.27
0,0.9,0.08
0,0.872,0.1
0,0.328,0.558
0,0.686,0.418
0,0.7,0.26
1,0.27,0.384
1,0.834,0.23
0,0.328,0.502
1,0.332,0.322
0,0.48,0.314
0,0.666,0.382
0,0.36,0.494
0,0.686,0.374
0,0.362,0.392
0,0.32,0.414
0,0.322,0.564
1,0.758,0.274
0,0.596,0.282
1,0.858,0.218
0,0.708,0.418
1,0.77,0.258
1,0.25,0.39
0,0.764,0.19
1,0.84,0.266
1,0.76,0.092
1,0.712,0.158
0,0.738,0.22
0,0.854,0.104
0,0.606,0.282
1,0.714,0.106
1,0.242,0.512
1,0.654,0.712
1,0.404,0.274
0,0.662,0.4
1,0.332,0.322
1,0.276,0.548
1,0.784,0.288
1,0.91,0.196
1,0.778,0.324
1,0.772,0.07
0,0.664,0.404
1,0.726,0.152
0,0.358,0.458
0,0.448,0.318
1,0.646,0.202
0,0.708,0.356
1,0.618,0.706
1,0.272,0.496
0,0.688,0.34
1,0.598,0.21
1,0.724,0.124
0,0.634,0.546
0,0.724,0.246
0,0.782,0.2
0,0.758,0.242
1,0.752,0.33
1,0.592,0.702
0,0.576,0.302
0,0.698,0.408
1,0.264,0.432
1,0.294,0.44
0,0.704,0.376
0,0.718,0.254
1,0.638,0.196
1,0.258,0.438
1,0.28,0.542
0,0.748,0.188
0,0.712,0.316
1,0.762,0.312
1,0.756,0.068
0,0.596,0.29
0,0.488,0.336
1,0.768,0.292
0,0.666,0.386
0,0.666,0.502
1,0.318,0.326
1,0.406,0.27
0,0.65,0.276
0,0.548,0.318
1,0.66,0.648
1,0.658,0.184
1,0.626,0.226
0,0.596,0.276
0,0.888,0.116
1,0.78,0.316
1,0.756,0.118
1,0.268,0.396
0,0.714,0.378
0,0.694,0.292
0,0.794,0.188
1,0.602,0.232
1,0.656,0.686
1,0.722,0.114
1,0.734,0.312
0,0.71,0.364
0,0.632,0.51
0,0.482,0.334
0,0.682,0.34
0,0.66,0.374
1,0.424,0.228
0,0.614,0.324
0,0.482,0.308
1,0.358,0.284
0,0.368,0.604
1,0.734,0.288
0,0.698,0.366
1,0.246,0.404
0,0.626,0.314
1,0.586,0.206
0,0.71,0.254
1,0.606,0.716
1,0.628,0.696
1,0.79,0.056
0,0.834,0.146
1,0.768,0.298
0,0.638,0.49
1,0.262,0.45
0,0.342,0.572
0,0.66,0.306
0,0.666,0.342
1,0.342,0.286
1,0.768,0.306
0,0.814,0.206
1,0.766,0.292
1,0.76,0.316
0,0.332,0.48
1,0.778,0.33
0,0.682,0.232
1,0.294,0.32
1,0.272,0.352
1,0.264,0.396
0,0.734,0.352
1,0.778,0.3
0,0.484,0.302
1,0.746,0.096
0,0.722,0.33
1,0.296,0.454
0,0.872,0.11
0,0.696,0.376
1,0.656,0.186
1,0.346,0.292
0,0.76,0.192
0,0.862,0.11
1,0.708,0.118
0,0.546,0.636
1,0.262,0.466
1,0.686,0.156
0,0.364,0.54
0,0.606,0.322
0,0.346,0.442
1,0.248,0.47
0,0.83,0.152
1,0.652,0.68
0,0.796,0.194
1,0.468,0.28
0,0.462,0.352
0,0.61,0.594
1,0.76,0.288
1,0.672,0.184
1,0.374,0.266
1,0.644,0.176
0,0.756,0.27
1,0.296,0.312
1,0.622,0.218
0,0.81,0.19
0,0.742,0.246
0,0.754,0.196
1,0.8,0.308
0,0.692,0.322
1,0.642,0.68
1,0.632,0.694
0,0.346,0.414
0,0.776,0.18
1,0.298,0.358
1,0.65,0.198
1,0.51,0.276
1,0.392,0.27
0,0.482,0.352
0,0.624,0.548
1,0.736,0.128
0,0.718,0.304
0,0.528,0.308
0,0.372,0.416
1,0.762,0.32
1,0.74,0.104
0,0.362,0.434
0,0.352,0.416
1,0.612,0.676
0,0.734,0.33
0,0.904,0.074
1,0.624,0.22
0,0.858,0.12
0,0.356,0.416
1,0.76,0.298
1,0.722,0.14
0,0.62,0.332
0,0.798,0.164
0,0.858,0.104
1,0.758,0.328
1,0.49,0.254
1,0.28,0.376
0,0.788,0.216
0,0.754,0.238
1,0.62,0.662
0,0.684,0.372
1,0.43,0.25
1,0.286,0.448
1,0.764,0.088
0,0.324,0.496
1,0.622,0.698
0,0.844,0.142
1,0.318,0.314
0,0.626,0.302
0,0.886,0.09
1,0.344,0.324
1,0.322,0.328
0,0.726,0.292
0,0.796,0.172
1,0.736,0.312
1,0.278,0.406
1,0.652,0.182
0,0.722,0.392
1,0.376,0.28
0,0.636,0.356
1,0.396,0.26
0,0.786,0.224
1,0.244,0.548
1,0.37,0.266
0,0.63,0.33
0,0.532,0.316
1,0.67,0.65
0,0.692,0.362
1,0.782,0.3
1,0.302,0.48
1,0.46,0.276
1,0.244,0.414
0,0.344,0.504
0,0.45,0.34
0,0.672,0.28
0,0.684,0.38
1,0.728,0.14
1,0.772,0.302
1,0.706,0.144
0,0.646,0.53
1,0.412,0.264
1,0.768,0.068
1,0.242,0.486
1,0.748,0.116
0,0.576,0.316
0,0.692,0.35
0,0.916,0.106
1,0.77,0.312
1,0.652,0.708
1,0.77,0.312
0,0.666,0.534
0,0.35,0.566
0,0.724,0.26
1,0.78,0.308
0,0.552,0.322
1,0.748,0.33
0,0.716,0.296
0,0.698,0.29
0,0.776,0.232
0,0.782,0.176
0,0.624,0.272
1,0.634,0.196
1,0.638,0.702
1,0.432,0.252
1,0.62,0.682
1,0.246,0.414
1,0.302,0.372
1,0.762,0.076
0,0.524,0.358
1,0.912,0.182
1,0.346,0.282
0,0.68,0.374
0,0.788,0.214
0,0.672,0.48
0,0.696,0.322
0,0.524,0.316
0,0.696,0.304
1,0.308,0.334
0,0.65,0.378
0,0.698,0.298
0,0.33,0.47
1,0.454,0.244
1,0.604,0.682
0,0.838,0.124
0,0.696,0.36
1,0.756,0.1
1,0.32,0.344
1,0.768,0.312
1,0.784,0.34
0,0.744,0.264
1,0.424,0.262
1,0.47,0.238
1,0.632,0.686
0,0.7,0.362
1,0.588,0.7
1,0.938,0.182
1,0.262,0.394
0,0.612,0.258
1,0.8,0.296
0,0.688,0.28
0,0.344,0.392
0,0.604,0.316
1,0.72,0.154
0,0.778,0.19
0,0.702,0.288
0,0.656,0.252
1,0.618,0.706
1,0.624,0.214
0,0.58,0.624
0,0.608,0.348
0,0.85,0.132
1,0.284,0.448
1,0.28,0.518
0,0.758,0.2
0,0.616,0.566
1,0.374,0.264
0,0.684,0.316
1,0.392,0.276
1,0.284,0.342
1,0.688,0.192
1,0.274,0.532
0,0.82,0.148
0,0.856,0.13
0,0.698,0.33
0,0.69,0.284
1,0.45,0.258
1,0.278,0.452
1,0.458,0.244
1,0.716,0.168
1,0.336,0.274
0,0.822,0.166
0,0.614,0.556
0,0.566,0.276
1,0.644,0.18
0,0.654,0.4
1,0.802,0.292
0,0.908,0.112
0,0.652,0.3
1,0.284,0.32
0,0.364,0.442
1,0.256,0.472
0,0.656,0.5
1,0.4,0.28
0,0.366,0.386
1,0.324,0.344
0,0.646,0.316
1,0.296,0.354
1,0.306,0.34
1,0.306,0.368
0,0.714,0.332
1,0.74,0.1
0,0.35,0.388
1,0.496,0.248
0,0.63,0.336
0,0.63,0.498
1,0.7,0.172
1,0.746,0.136
1,0.736,0.124
1,0.506,0.228
0,0.734,0.238
0,0.748,0.196
0,0.876,0.1
0,0.624,0.292
0,0.612,0.328
1,0.3,0.416
1,0.728,0.104
1,0.388,0.264
0,0.804,0.216
1,0.606,0.702
1,0.266,0.444
1,0.288,0.498
1,0.762,0.076
0,0.848,0.106
0,0.728,0.348
1,0.788,0.314
1,0.752,0.09
1,0.796,0.298
0,0.772,0.234
1,0.264,0.438
1,0.628,0.702
1,0.264,0.422
1,0.302,0.322
1,0.274,0.532
0,0.714,0.224
1,0.694,0.172
0,0.544,0.31
0,0.58,0.338
0,0.68,0.282
0,0.804,0.154
0,0.638,0.308
1,0.928,0.178
1,0.252,0.462
0,0.634,0.498
1,0.644,0.182
1,0.3,0.432
0,0.76,0.156
0,0.702,0.312
1,0.774,0.324
0,0.626,0.332
1,0.506,0.26
0,0.65,0.534
1,0.508,0.216
1,0.398,0.258
1,0.306,0.398
0,0.446,0.308
1,0.276,0.442
1,0.576,0.712
1,0.234,0.554
1,0.272,0.45
0,0.55,0.302
0,0.47,0.334
1,0.706,0.152
1,0.732,0.144
1,0.276,0.52
0,0.662,0.296
0,0.636,0.338
1,0.452,0.262
1,0.314,0.356
1,0.566,0.702
0,0.724,0.268
0,0.346,0.448
0,0.87,0.092
0,0.596,0.34
1,0.786,0.068
0,0.646,0.304
0,0.688,0.258
1,0.734,0.104
1,0.616,0.702
1,0.348,0.27
0,0.5,0.314
1,0.242,0.572
1,0.442,0.27
1,0.342,0.292
0,0.72,0.298
0,0.694,0.292
0,0.338,0.42
1,0.368,0.264
0,0.878,0.086
1,0.234,0.464
1,0.362,0.284
0,0.864,0.106
1,0.782,0.3
1,0.654,0.2
0,0.65,0.252
0,0.65,0.308
0,0.838,0.134
0,0.436,0.328
1,0.758,0.096
1,0.408,0.264
0,0.864,0.104
0,0.76,0.202
1,0.628,0.714
