label,alpha,beta
0,0.47,0.072
0,0.22,0.192
0,0.028,0.288
1,0.432,0.624
1,0.704,0.548
0,0.61,0.114
0,0.634,0.124
0,0.056,0.812
0,0.58,0.048
0,0.064,0.652
0,0.322,0.162
0,0.044,0.772
0,0.324,0.35
0,0.348,0.184
1,0.88,0.418
0,0.3,0.122
0,0.162,0.248
0,0.066,0.296
0,0.172,0.252
0,0.08,0.292
0,0.36,0.548
0,0.414,0.318
0,0.31,0.194
0,0.292,0.07
0,0.608,0.1
0,0.078,0.77
1,0.224,0.758
0,0.36,0.198
1,0.762,0.426
0,0.396,0.332
0,0.064,0.302
0,0.192,0.394
0,0.886,0.012
1,0.752,0.57
0,0.61,0.13
1,0.27,0.742
0,0.234,0.526
0,0.08,0.704
0,0.862,0.018
0,0.25,0.31
0,0.054,0.054
0,0.472,0.056
0,0.112,0.342
1,0.862,0.47
0,0.312,0.174
0,0.222,0.032
0,0.034,0.44
1,0.326,0.686
0,0.002,0.296
0,0.274,0.398
0,0.458,0.102
0,0.648,0.042
1,0.164,0.862
0,0.016,0.354
0,0.026,0.772
0,0.698,0.068
0,0.934,0.112
1,0.244,0.806
0,0.392,0.346
0,0.166,0.172
0,0.014,0.794
0,0.798,0.046
1,0.746,0.526
0,0.022,0.796
0,0.144,0.434
0,0.6,0.244
1,0.804,0.474
1,0.298,0.736
0,0.086,0.61
0,0.648,0.002
0,0.144,0.41
1,0.888,0.522
0,0.044,0.752
1,0.654,0.48
0,0.474,0.224
0,0.89,0.022
0,0.268,0.656
1,0.392,0.84
0,0.5,0.224
1,0.468,0.774
0,0.086,0.324
0,0.084,0.152
0,0.318,0.168
0,0.238,0.422
0,0.038,0.036
0,0.696,0.178
1,0.332,0.692
0,0.312,0.128
0,0.614,0.054
0,0.444,0.082
1,0.176,0.694
0,0.458,0.094
0,0.082,0.678
0,0.416,0.078
0,0.114,0.07
0,0.146,0.026
0,0.326,0.258
0,0.11,0.772
0,0.044,0.84
0,0.136,0.13
0,0.31,0.442
0,0.184,0.458
0,0.434,0.01
0,0.132,0.164
1,0.338,0.754
1,0.302,0.894
0,0.24,0.146
1,0.504,0.542
0,0.672,0.082
0,0.346,0.16
1,0.176,0.852
0,0.278,0.508
0,0.22,0.39
1,0.174,0.796
0,0.438,0.132
0,0.068,0.838
1,0.18,0.942
0,0.166,0.038
1,0.36,0.732
0,0.212,0.318
0,0.262,0.59
0,0.068,0.674
0,0.604,0.3
0,0.176,0.024
0,0.17,0.2
0,0.102,0.29
0,0.64,0.01
1,0.248,0.774
1,0.58,0.466
0,0.076,0.098
1,0.182,0.758
0,0.298,0.346
0,0.198,0.612
1,0.502,0.702
0,0.19,0.586
1,0.37,0.676
1,0.344,0.818
0,0.022,0.546
0,0.36,0.394
0,0.182,0.23
0,0.15,0.23
1,0.272,0.944
0,0.044,0.214
0,0.378,0.198
0,0.25,0.27
0,0.134,0.628
0,0.142,0.794
1,0.816,0.468
0,0.24,0.608
0,0.13,0.528
1,0.322,0.684
0,0.122,0.646
1,0.616,0.374
0,0.212,0.022
0,0.07,0.124
1,0.136,0.876
0,0.62,0.074
0,0.336,0.112
1,0.47,0.562
1,0.618,0.44
1,0.636,0.644
1,0.502,0.584
0,0.054,0.722
0,0.526,0.094
0,0.21,0.684
0,0.15,0.554
0,0.136,0.728
0,0.168,0.38
1,0.492,0.59
0,0.142,0.45
0,0.14,0.642
0,0.75,0.022
0,0.644,0.106
1,0.414,0.746
0,0.064,0.602
1,0.29,0.706
0,0.18,0.622
1,0.176,0.924
0,0.244,0.27
0,0.246,0.064
0,0.162,0.594
0,0.19,0.016
0,0.216,0.7
0,0.084,0.526
1,0.328,0.746
0,0.204,0.822
0,0.604,0.138
1,0.208,0.872
0,0.15,0.12
0,0.248,0.418
1,0.44,0.698
0,0.484,0.32
1,0.192,0.72
0,0.266,0.098
1,0.814,0.53
1,0.836,0.484
0,0.13,0.022
1,0.136,0.98
0,0.436,0.372
0,0.354,0.404
0,0.496,0.334
1,0.356,0.768
0,0.248,0.21
0,0.38,0.128
1,0.294,0.94
0,0.148,0.67
1,0.806,0.376
0,0.54,0.236
0,0.148,0.298
1,0.324,0.814
0,0.406,0.094
1,0.2,0.82
1,0.294,0.848
1,0.296,0.712
1,0.222,0.818
0,0.122,0.1
0,0.454,0.1
0,0.052,0.068
1,0.266,0.8
0,0.11,0.572
1,0.456,0.738
0,0.27,0.156
0,0.106,0.656
1,0.368,0.73
1,0.032,0.964
0,0.102,0.28
1,0.128,0.97
0,0.272,0.252
0,0.144,0.012
0,0.266,0.446
0,0.396,0.4
0,0.172,0.296
0,0.47,0.194
1,0.252,0.894
1,0.174,0.936
0,0.304,0.524
0,0.282,0.112
0,0.12,0.058
0,0.292,0.288
1,0.346,0.874
0,0.32,0.234
0,0.67,0.032
0,0.32,0.414
0,0.38,0.166
0,0.178,0.556
0,0.122,0.452
1,0.272,0.79
1,0.386,0.762
0,0.624,0.212
0,0.214,0.244
1,0.904,0.438
0,0.596,0.092
0,0.16,0.358
0,0.08,0.568
0,0.454,0.218
1,0.186,0.928
0,0.23,0.212
0,0.076,0.054
0,0.232,0.138
1,0.276,0.788
1,0.798,0.538
0,0.352,0.188
0,0.12,0.238
0,0.106,0.596
0,0.116,0.504
1,0.368,0.802
0,0.124,0.132
0,0.326,0.462
1,0.206,0.818
0,0.182,0.698
0,0.076,0.542
0,0.462,0.332
1,0.29,0.792
0,0.128,0.684
0,0.224,0.126
0,0.134,0.444
0,0.422,0.136
0,0.462,0.154
0,0.03,0.57
1,0.32,0.804
0,0.48,0.288
0,0.306,0.526
0,0.582,0.324
1,0.546,0.614
0,0.15,0.57
0,0.088,0.618
0,0.094,0.416
0,0.166,0.26
0,0.06,0.302
1,0.32,0.83
0,0,0.57
0,0.592,0.098
1,0.188,0.892
0,0.448,0.338
0,0.754,0.06
0,0.038,0.504
1,0.39,0.724
1,0.246,0.882
0,0.068,0.784
0,0.636,0.306
0,0.294,0.276
0,0.308,0.376
0,0.072,0.518
0,0.468,0.374
1,0.2,0.922
0,0.218,0.242
1,0.21,0.822
1,0.414,0.594
0,0.346,0.15
1,0.558,0.598
0,0.148,0.486
0,0.856,0.034
0,0.102,0.232
0,0.612,0.078
0,0.182,0.386
1,0.356,0.814
0,0.376,0.142
0,0.13,0.19
1,0.274,0.84
1,0.188,0.922
1,0.362,0.724
1,0.18,0.874
0,0.2,0.062
1,0.336,0.848
1,0.796,0.558
0,0.198,0.368
1,0.896,0.496
0,0.032,0.796
1,0.212,0.762
0,0.388,0.346
0,0.464,0.308
0,0.126,0.5
0,0.054,0.442
1,0.912,0.486
0,0.174,0.402
0,0.036,0.564
1,0.268,0.884
0,0.202,0.41
1,0.936,0.464
0,0.338,0.394
1,0.822,0.434
1,0.984,0.342
0,0.166,0.368
1,0.478,0.626
0,0.166,0.444
1,0.122,0.984
0,0.054,0.482
1,0.266,0.806
0,0.366,0.178
0,0.312,0.378
0,0.09,0.234
0,0.132,0.35
1,0.394,0.684
0,0.342,0.194
1,0.24,0.86
0,0.22,0.206
